index,seconds_of_day,day_of_year,timestamp,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,weaBus.HDifHor,weaBus.TDryBul,thermalZone.TAir,totalHeatingPower.y,u
171,51300,1,51300,7.282015931372545,0.0,21.5,7.282015931372545,273.1616227272727,293.22219089148984,86.81958818187142,0.007943512797881734
172,51600,1,51600,4.705453683531022,0.0,21.5,4.705453683531022,273.11869225589226,292.7484404834837,9991.143084421707,0.9141344092800404
173,51900,1,51900,2.8851777465101236,0.0,21.5,2.8851777465101236,273.0756607744108,295.2093988634239,10622.30770961691,0.9718824864455944
174,52200,1,52200,2.0,0.0,21.5,2.0,273.03250909090906,296.7095049400877,10525.841500525936,0.963056361114614
175,52500,1,52500,1.6598079561042525,0.0,21.5,1.6598079561042525,272.989218013468,297.4934998299238,10505.170170006444,0.96116504854369
176,52800,1,52800,1.3545953360768177,0.0,21.5,1.3545953360768177,272.94576835016835,297.91688135088674,1919.677560910269,0.1756398940864962
177,53100,1,53100,1.0833333333333335,0.0,21.5,1.0833333333333335,272.90214090909086,295.78100598671807,152.96784584424967,0.013995713024839247
178,53400,1,53400,0.8449931412894378,0.0,21.5,0.8449931412894378,272.85831649831647,294.14973485292063,93.7100316883691,0.008573950321523137
179,53700,1,53700,0.6385459533607682,0.0,21.5,0.6385459533607682,272.8142759259259,293.2526385387374,101.97856389616636,0.009330475349892824
180,54000,1,54000,0.46296296296296324,0.0,21.5,0.46296296296296324,272.77,292.7606965770554,89.57576558447046,0.008195687807338292
181,54300,1,54300,0.31721536351166013,0.0,21.5,0.31721536351166013,272.7253693627451,292.4818531983435,86.81958818187142,0.007943512797881734
182,54600,1,54600,0.20027434842249692,0.0,21.5,0.20027434842249692,272.68034313725485,292.32046530875465,90.95385428577008,0.00832177531206658
183,54900,1,54900,0.11111111111111138,0.0,21.5,0.11111111111111138,272.6350198529411,292.2225697793988,93.7100316883691,0.008573950321523137
184,55200,1,55200,0.04869684499314175,0.0,21.5,0.04869684499314175,272.58949803921564,292.16052995200494,9874.005544811256,0.9034169713781375
185,55500,1,55500,0.012002743484225142,0.0,21.5,0.012002743484225142,272.5438762254902,294.8130562443225,10693.968322084474,0.9784390366914638
186,55800,1,55800,0.0,0.0,21.5,0.0,272.4982529411765,296.46832513562777,10557.53754065582,0.965956373723364
187,56100,1,56100,0.0,0.0,21.5,0.0,272.45272671568625,297.3256078961079,10514.816790915545,0.9620476610767884
188,56400,1,56400,0.0,0.0,21.5,0.0,272.40739607843136,297.7823627855875,10603.014467798705,0.9701172613793972
189,56700,1,56700,0.0,0.0,21.5,0.0,272.3623595588235,298.06281951816015,10718.773918707868,0.9807086117765731
190,57000,1,57000,0.0,0.0,21.5,0.0,272.3177156862745,298.25628721948055,10698.102588188374,0.9788172992056487
191,57300,1,57300,0.0,0.0,21.5,0.0,272.27356299019607,298.3661047117673,10674.675080266286,0.9766738116252685
192,57600,1,57600,0.0,0.0,21.5,0.0,272.22999999999996,298.4283899260907,10505.170170006444,0.96116504854369
193,57900,1,57900,0.0,0.0,21.5,0.0,272.1883242409867,298.4270277577005,10492.767371694747,0.9600302610011353
194,58200,1,58200,0.0,0.0,21.5,0.0,272.14960151802654,298.4331266109299,10574.074605071413,0.9674694237801033
195,58500,1,58500,0.0,0.0,21.5,0.0,272.11358277988614,298.46924381975543,10558.915629357125,0.9660824612280928
196,58800,1,58800,0.0,0.0,21.5,0.0,272.08001897533205,298.49508975196136,10563.049895461023,0.9664607237422776
197,59100,1,59100,0.0,0.0,21.5,0.0,272.0486610531309,298.52072579011434,10556.159451954532,0.9658302862186369
198,59400,1,59400,0.0,0.0,21.5,0.0,272.0192599620493,298.54283442070636,10590.611669487009,0.9689824738368428
199,59700,1,59700,0.0,0.0,21.5,0.0,271.9915666508539,298.57400367111677,10556.159451954532,0.9658302862186369
200,60000,1,60000,0.0,0.0,21.5,0.0,271.96533206831117,298.59184569253455,2429.5703803910937,0.22229227083595968
201,60300,1,60300,0.0,0.0,21.5,0.0,271.9403071631878,296.3677814367521,133.67460402605607,0.01223048795864331
202,60600,1,60600,0.0,0.0,21.5,0.0,271.91624288425044,294.53901993860643,95.08812038966872,0.008700037826251424
203,60900,1,60900,0.0,0.0,21.5,0.0,271.8928901802656,293.5400009556241,88.19767688317104,0.008069600302610022
204,61200,1,61200,0.0,0.0,21.5,0.0,271.87,292.9904099771523,9689.341658837106,0.8865212457445467
205,61500,1,61500,0.0,0.0,21.5,0.0,271.8476672769126,295.33043552739537,10440.400001045371,0.9552389358214612
206,61800,1,61800,0.0,0.0,21.5,0.0,271.8261630206402,296.7985744191811,10412.838227019367,0.9527171857268945
207,62100,1,62100,0.0,0.0,21.5,0.0,271.8055022942158,297.58315339603416,10386.654541694688,0.9503215231370582
208,62400,1,62400,0.0,0.0,21.5,0.0,271.7857001606723,298.00415637480774,1827.3456179231987,0.16719203126970128
209,62700,1,62700,0.0,0.0,21.5,0.0,271.76677168304286,295.8730854397899,110.24709610396366,0.010087000378262514
