,alpha
988,0.3992125734637447
989,0.3992125734637447
990,0.3992125734637447
991,0.3992125734637447
992,0.48773324589433686
993,0.20304592304670072
994,0.20304592304670072
995,0.20304592304670072
996,0.20304592304670072
997,0.30441154647291246
998,0.7426898885556288
999,0.7426898885556288
1000,0.7426898885556288
1001,0.7426898885556288
1002,0.7426898885556288
1003,0.24761508074911887
1004,0.3361043767680333
1005,0.699018235513683
1006,0.699018235513683
1007,0.5676196515046099
1008,0.687222542727015
1009,0.8257540571831141
1010,0.8257540571831141
1011,0.8257540571831141
1012,0.8257540571831141
1013,0.8257540571831141
1014,0.8921004863219429
1015,0.013433511443490809
1016,0.013433511443490809
1017,0.013433511443490809
1018,0.013433511443490809
1019,0.011854866566210907
1020,0.16618603384118236
1021,0.4149640515151152
1022,0.4149640515151152
1023,0.3742218962182462
1024,0.3742218962182462
1025,0.029121995030254533
1026,0.24593225869175417
1027,0.24593225869175417
1028,0.24593225869175417
1029,0.24593225869175417
1030,0.24593225869175417
1031,0.24593225869175417
1032,0.04862129089112566
1033,0.04862129089112566
1034,0.03862069054410631
1035,0.10278074213410018
1036,0.3891419209559336
1037,0.07815598973094307
1038,0.05148807132318256
1039,0.05148807132318256
1040,0.038666780106266535
1041,0.06716970670156924
1042,0.21280505081908063
1043,0.06116324649117094
1044,0.06466330620220316
1045,0.07711903012670664
1046,0.01344416011395047
1047,0.01344416011395047
1048,0.3050514550765244
1049,0.2661023101378113
1050,0.2661023101378113
1051,0.47095710575896316
1052,0.39877155172620066
1053,0.39877155172620066
1054,0.39877155172620066
1055,0.39877155172620066
1056,0.04829575851898277
1057,0.21042958744988782
1058,0.20331007433054057
1059,0.2273435150456055
1060,0.2273435150456055
1061,0.2273435150456055
1062,0.2273435150456055
1063,0.2273435150456055
1064,0.7003743503695544
1065,0.9157170479400548
1066,0.9157170479400548
1067,0.5048333927683262
1068,0.08240063992342572
1069,0.11528867129864138
1070,0.39153326753824413
1071,0.38762023524285555
1072,0.08467030991610591
1073,0.3157519057545175
1074,0.40926948519947737
1075,0.40926948519947737
1076,0.2612689030832468
1077,0.2612689030832468
1078,0.2612689030832468
1079,0.05059172668085993
1080,0.15701961336828837
1081,0.2967259707851169
1082,0.2967259707851169
1083,0.3554845519684151
1084,0.2982666941508686
1085,0.09771358549778714
1086,0.09771358549778714
1087,0.21311686200961302
1088,0.1910579644869664
1089,0.1910579644869664
1090,0.24586165396961415
1091,0.24586165396961415
1092,0.1619703937279859
1093,0.025590932103209563
1094,0.2730324782326465
1095,0.307609739135782
1096,0.47887924825851047
1097,0.5001986871379531
1098,0.5237523140572024
1099,0.04567871177015581
1100,0.04567871177015581
1101,0.18569611677868728
1102,0.18569611677868728
1103,0.16245005815810862
1104,0.11625862983731561
1105,0.09626876521374872
1106,0.27881544032157857
1107,0.17883371385403746
1108,0.628723094953095
1109,0.08161131710035474
1110,0.40512212585727014
1111,0.40512212585727014
1112,0.23003196757964942
1113,0.23003196757964942
1114,0.6025468142192022
1115,0.6025468142192022
1116,0.6025468142192022
1117,0.8990255192196587
1118,0.8990255192196587
1119,0.9088583890557599
1120,0.9088583890557599
1121,0.9088583890557599
1122,0.8467145128260039
1123,0.8467145128260039
1124,0.8467145128260039
1125,0.9370524174881882
1126,0.9370524174881882
1127,0.9370524174881882
1128,0.8846377072673669
1129,0.4175826244106172
1130,0.18490721328645449
1131,0.18490721328645449
1132,0.0841087382848052
1133,0.0841087382848052
1134,0.08045027872524402
1135,0.005734419894627876
1136,0.06365165512109748
1137,0.021916419835814736
1138,0.329005013170139
1139,0.329005013170139
1140,0.0895635903168791
1141,0.3566695243676434
1142,0.3566695243676434
1143,0.3566695243676434
1144,0.03215649381274943
1145,0.3137298626170756
1146,0.2078777896694322
1147,0.07658033811106199
1148,0.5700025347826077
1149,0.628706827174133
1150,0.5561373471715422
1151,0.5561373471715422
1152,0.7627373682434476
1153,0.417178552838965
1154,0.2750920725709325
1155,0.2750920725709325
1156,0.757941226188958
1157,0.6332735316478246
1158,0.6338465685088884
1159,0.6231358458100446
1160,0.7338499084659624
1161,0.7338499084659624
1162,0.9314048588281217
1163,0.9314048588281217
1164,0.4601907525827051
1165,0.6433651182322885
1166,0.5711470334529681
1167,0.5711470334529681
1168,0.6066585926329662
1169,0.6066585926329662
1170,0.5034729890524786
1171,0.5034729890524786
1172,0.35907151239782475
1173,0.4067025127928527
1174,0.4067025127928527
1175,0.4754066407252084
1176,0.4754066407252084
1177,0.4754066407252084
1178,0.36590010389085825
1179,0.013130917824640043
1180,0.013130917824640043
1181,0.21547648487533252
1182,0.08873572487905138
1183,0.08873572487905138
1184,0.07722857052528595
1185,0.07722857052528595
1186,0.014122645079778243
1187,0.2987126567807171
1188,0.045866897381757865
1189,0.050493276755838916
1190,0.012193070850183008
1191,0.30981797715409565
1192,0.06210213134031556
1193,0.20029650245971678
1194,0.34342674200614964
1195,0.34342674200614964
1196,0.5967321532204763
1197,0.7570590172799478
1198,0.4566228651748639
1199,0.6929618778990291
1200,0.6929618778990291
1201,0.2922086389157248
1202,0.2922086389157248
1203,0.2922086389157248
1204,0.2922086389157248
1205,0.2922086389157248
1206,0.45220768087952745
1207,0.30050081045057864
1208,0.5020722006831242
1209,0.5020722006831242
1210,0.5020722006831242
1211,0.5020722006831242
1212,0.5020722006831242
1213,0.20216994630766694
1214,0.20216994630766694
1215,0.20216994630766694
1216,0.18075090587732207
1217,0.025922660581076534
1218,0.7126725695962425
1219,0.5187772050853663
1220,0.5187772050853663
1221,0.2423175926635034
1222,0.05696585929660167
1223,0.05696585929660167
1224,0.09070641397654429
1225,0.13147822220463465
1226,0.13259442854916828
1227,0.13259442854916828
1228,0.17735376738320865
1229,0.17735376738320865
1230,0.05405765225302864
1231,0.05405765225302864
1232,0.2747422157131969
1233,0.29017435865354885
1234,0.6257774293975596
1235,0.9187978358139388
1236,0.8261862157593786
1237,0.7631419054832544
1238,0.7631419054832544
1239,0.814460013943954
1240,0.814460013943954
1241,0.814460013943954
1242,0.7620721487335318
1243,0.7620721487335318
1244,0.7620721487335318
1245,0.7620721487335318
1246,0.9152460531416072
1247,0.9152460531416072
1248,0.6457646724191126
1249,0.6457646724191126
1250,0.7652021639214645
1251,0.18758946788240138
1252,0.18758946788240138
