,beta
2484,1.4983300878140806
2485,1.776171378448366
2486,1.9237305417096782
2487,1.9237305417096782
2488,1.7013340234189454
2489,1.9968146027751636
2490,1.8774387405899693
2491,1.8774387405899693
2492,1.8138443896052503
2493,1.3920360678883261
2494,1.180529972568314
2495,1.3890089082921908
2496,1.745688906001737
2497,1.4749793848227508
2498,1.4509486659853956
2499,1.397240972588941
2500,1.397240972588941
2501,1.1410905536421445
2502,1.0706455503720327
2503,1.0706455503720327
2504,1.274917779250273
2505,1.2598737562074034
2506,0.9882331546542298
2507,1.243703861641904
2508,1.243703861641904
2509,0.9878721260680635
2510,0.9878721260680635
2511,1.0617028497121854
2512,1.0617028497121854
2513,1.0617028497121854
2514,1.0065868642918168
2515,0.5948925968130103
2516,0.5948925968130103
2517,0.5948925968130103
2518,0.7621202175251488
2519,0.48776013003645025
2520,0.6127286628365588
2521,0.6127286628365588
2522,0.49649670251734224
2523,0.49649670251734224
2524,0.4338942718059475
2525,0.7938544877577465
2526,0.3399844192489462
2527,0.3399844192489462
2528,0.3399844192489462
2529,0.4543914471555407
2530,0.4543914471555407
2531,0.4543914471555407
2532,0.600820614860992
2533,0.600820614860992
2534,0.600820614860992
2535,1.0885535332466372
2536,1.0885535332466372
2537,1.0885535332466372
2538,1.1384836789513288
2539,1.1384836789513288
2540,1.2636657687267838
2541,0.5838022019710789
2542,0.5838022019710789
2543,0.5838022019710789
2544,0.5838022019710789
2545,0.8627877344641561
2546,0.8627877344641561
2547,0.8627877344641561
2548,0.8792034652786794
2549,0.7932047359492932
2550,1.3016700323042079
2551,1.3016700323042079
2552,1.3054347988799013
2553,1.0763690903588277
2554,0.8993241403747497
2555,0.606122987690229
2556,0.606122987690229
2557,0.6265239705124721
2558,0.9335840118260359
2559,0.9335840118260359
2560,0.5740514552496
2561,0.4580194815942781
2562,0.4580194815942781
2563,0.5413258955105188
2564,0.5413258955105188
2565,0.5413258955105188
2566,0.43639087323507025
2567,0.43639087323507025
2568,0.43639087323507025
2569,0.43639087323507025
2570,0.43639087323507025
2571,0.825718975945577
2572,1.1709574407966024
2573,0.8477317303104269
2574,0.8477317303104269
2575,0.7434637626621093
2576,0.3243923232066308
2577,0.3243923232066308
2578,0.6934024468499286
2579,0.8438335675196688
2580,0.6107594167188546
2581,0.7616038809068794
2582,0.7766994401263063
2583,0.7766994401263063
2584,0.4774490299088453
2585,0.3965515243355066
2586,0.5777822001338306
2587,0.5777822001338306
2588,0.5777822001338306
2589,0.5777822001338306
2590,0.5777822001338306
2591,0.5777822001338306
2592,0.34560569132797553
2593,0.34560569132797553
2594,0.6985605448956096
2595,0.8971394306577575
2596,0.8971394306577575
2597,0.8958405007838652
2598,0.567368233690263
2599,0.6086286448948717
2600,0.8033487418629611
2601,0.8033487418629611
2602,0.5873077655129557
2603,0.5873077655129557
2604,0.5962333688354525
2605,0.5962333688354525
2606,0.4625476287417354
2607,0.7451558756071968
2608,0.7451558756071968
2609,0.7451558756071968
2610,0.7451558756071968
2611,0.7451558756071968
2612,0.4862727764126613
2613,0.4862727764126613
2614,0.7219256015120361
2615,0.9008725107322882
2616,0.9008725107322882
2617,1.1792306450396168
2618,0.967869188396975
2619,0.967869188396975
2620,0.967869188396975
2621,1.0128673082362518
2622,1.0128673082362518
2623,0.5731928177527408
2624,0.5731928177527408
2625,0.44168786425176815
2626,0.7644623612868335
2627,1.38952235497275
2628,1.5513597428042454
2629,1.0398400115422706
2630,1.2338860569212193
2631,1.1548535980311698
2632,1.9109588717539814
2633,1.5756212389164281
2634,1.7164220339801193
2635,1.32582769246545
2636,0.9577306644823778
2637,0.9816177069825781
2638,1.1924173328776524
2639,1.1924173328776524
2640,0.8870450139843132
2641,0.7985906108824389
2642,0.6357961532892081
2643,0.6054618671571907
2644,0.6208744998617551
2645,0.6418270833777953
2646,0.5390248802390553
2647,0.5390248802390553
2648,0.4348256946652134
2649,0.4348256946652134
2650,0.4348256946652134
2651,0.4348256946652134
2652,0.4348256946652134
2653,0.4348256946652134
2654,0.4348256946652134
2655,0.4348256946652134
2656,0.4348256946652134
2657,0.3450969171775642
2658,0.3450969171775642
2659,0.3759995588093345
2660,0.3759995588093345
2661,0.5560544394526166
2662,0.2909052767333937
2663,0.33461591090406795
2664,0.33461591090406795
2665,0.37994616826555033
2666,0.5887037515713945
2667,0.5887037515713945
2668,0.37470544920668314
2669,0.388956071185907
2670,0.388956071185907
2671,0.388956071185907
2672,0.32062112786268737
2673,0.32062112786268737
2674,0.32062112786268737
2675,0.6968460760911681
2676,0.6968460760911681
2677,0.8809735401012124
2678,0.8809735401012124
2679,0.6064137897638204
2680,0.8417758738249902
2681,0.8126648907566829
2682,0.8499564800839058
2683,0.8499564800839058
2684,1.014437743348736
2685,0.7715879494313143
2686,0.6994539537187239
2687,0.6994539537187239
2688,0.6994539537187239
2689,0.7633103701028905
2690,0.8127052621118069
2691,0.9527145448293279
2692,0.9527145448293279
2693,0.6611469776736492
2694,0.5302953624458272
2695,0.985648245401895
2696,0.985648245401895
2697,0.39158674728508014
2698,0.7529701055501252
2699,0.8447254384662236
2700,0.8447254384662236
2701,0.6671950977328465
2702,0.6671950977328465
2703,0.9664584711520445
2704,0.9664584711520445
2705,0.8663409118914591
2706,0.6325165607158612
2707,0.854984139227036
2708,0.854984139227036
2709,1.2433568236778825
2710,1.2282134842834695
2711,1.2282134842834695
2712,1.2282134842834695
2713,1.2282134842834695
2714,1.2282134842834695
2715,1.2282134842834695
2716,1.2282134842834695
2717,1.1287615922508032
2718,1.8334110324990012
2719,1.803208762870471
2720,1.4964240168854133
2721,1.658393304954604
2722,1.658393304954604
2723,1.9439097716528901
2724,1.9439097716528901
2725,1.9754730985635538
2726,1.8738763711766706
2727,1.8738763711766706
2728,1.552881683175688
2729,1.552881683175688
2730,1.552881683175688
2731,1.5282441034786909
2732,1.7336039052641337
2733,1.9489522037763
2734,1.8708081465784785
2735,1.8708081465784785
2736,1.9235435516015098
2737,1.4868569293516334
2738,1.4868569293516334
2739,1.081348881699839
2740,1.081348881699839
2741,0.7719236898772408
2742,0.7009562646066484
2743,0.7009562646066484
2744,0.7009562646066484
2745,1.0454910274128086
2746,0.8799484678009535
2747,0.8799484678009535
2748,0.8799484678009535
2749,0.9476506347659674
2750,1.0272173593623353
2751,0.7078821978596985
2752,0.9719862105940792
2753,0.9358870630513112
2754,0.9389638038120729
2755,0.9389638038120729
2756,0.5615911496803845
2757,0.5615911496803845
2758,0.7628645658248571
2759,0.7628645658248571
2760,0.8336678503541608
2761,0.8336678503541608
2762,0.8470812661390088
2763,0.5175092316640285
2764,1.233637757344292
2765,1.2542425479528312
2766,1.3455936468036092
2767,1.3390731477029034
2768,1.6771034188406437
2769,1.3567893100065218
2770,1.3567893100065218
2771,0.8461971797312523
2772,0.45118967225289625
2773,0.45118967225289625
2774,0.45118967225289625
2775,0.6951233544007264
2776,0.5232233689573039
2777,0.5232233689573039
2778,0.5232233689573039
2779,0.6298608289261639
2780,0.6298608289261639
2781,0.6298608289261639
2782,0.6298608289261639
2783,0.27290855409433235
2784,0.27290855409433235
2785,0.27290855409433235
2786,0.27290855409433235
2787,0.27290855409433235
2788,0.27290855409433235
2789,0.27290855409433235
2790,0.27290855409433235
2791,0.27290855409433235
2792,0.27290855409433235
2793,0.27290855409433235
2794,0.27290855409433235
2795,0.27290855409433235
2796,0.27290855409433235
2797,0.626949405624643
2798,0.8587564959655468
2799,0.8587564959655468
2800,0.7830863155366067
2801,0.7830863155366067
2802,0.7830863155366067
2803,0.7161765661517383
2804,0.4372158068851066
2805,0.3219719204337783
2806,0.3219719204337783
2807,0.3219719204337783
2808,0.3219719204337783
2809,0.3219719204337783
2810,0.3219719204337783
2811,0.3219719204337783
2812,0.6296949922142719
2813,0.4971564059530395
2814,0.466835549623483
2815,0.6358595043726631
2816,0.6215168864316726
2817,1.0913492422935787
2818,1.0913492422935787
2819,0.7871912603928324
2820,0.4802745525184828
2821,0.9510780720597045
2822,0.9510780720597045
2823,1.1468396861991914
2824,1.1468396861991914
2825,1.1468396861991914
2826,1.2091473747944443
2827,1.228379270284388
2828,1.2604644016002546
2829,0.38903573262027447
2830,0.49375599419362814
2831,0.49375599419362814
2832,0.5264171736416458
2833,0.5264171736416458
2834,0.5743069007225848
2835,0.5743069007225848
2836,0.5743069007225848
2837,0.5743069007225848
2838,0.5743069007225848
2839,0.5743069007225848
2840,0.5743069007225848
2841,0.32462637596480826
2842,0.32462637596480826
2843,0.32462637596480826
2844,0.32462637596480826
2845,0.9318386351140759
2846,1.1117918691283575
2847,1.065771522755872
2848,0.760195730619009
2849,0.760195730619009
2850,1.0092678337728527
2851,0.9112913691069424
2852,0.9112913691069424
2853,0.5971793274081476
2854,0.8378770456915565
2855,0.8378770456915565
2856,0.8378770456915565
2857,0.8378770456915565
2858,0.8378770456915565
2859,0.8974185126744082
2860,0.7330472140720985
2861,0.7330472140720985
2862,0.7330472140720985
2863,0.42633671398801465
2864,0.4139542875605871
2865,0.5890540117059757
2866,0.30412745152538107
2867,0.30412745152538107
2868,0.30412745152538107
2869,0.8809394892731364
2870,0.6204351866533707
2871,0.6204351866533707
2872,0.6204351866533707
2873,0.7992576488586756
2874,0.7992576488586756
2875,0.7992576488586756
2876,0.7361723993773569
2877,0.7361723993773569
2878,0.7361723993773569
2879,0.7361723993773569
2880,0.7361723993773569
2881,0.5737175002988376
2882,0.5737175002988376
2883,0.932139377156487
2884,0.932139377156487
2885,0.932139377156487
2886,0.932139377156487
2887,0.932139377156487
2888,0.932139377156487
2889,0.932139377156487
2890,0.8017017922703157
2891,1.0155782006485592
2892,1.0248326037828772
2893,1.0854691290032958
2894,1.0854691290032958
2895,0.8830980812135205
2896,0.919903368598917
2897,0.919903368598917
2898,0.873513018465801
2899,0.873513018465801
2900,0.873513018465801
2901,0.873513018465801
2902,0.873513018465801
2903,0.873513018465801
2904,0.873513018465801
2905,0.873513018465801
2906,0.873513018465801
2907,0.9534091427289686
2908,0.5578612371672846
2909,0.5578612371672846
2910,0.6783107988743353
2911,0.6783107988743353
2912,0.6783107988743353
2913,0.7070815038447159
2914,0.612191387074527
2915,0.9906479352396536
2916,1.1731997270143948
2917,1.4804329528019784
2918,1.1630485272873163
2919,1.1630485272873163
2920,1.6183310722751583
2921,1.2960421232547104
2922,1.29611085515215
2923,1.29611085515215
2924,0.9713900142147166
2925,1.2115048313706311
2926,1.2978143895759215
2927,0.9835244667098033
2928,1.3749465976581896
2929,1.3749465976581896
2930,1.5040633020871796
2931,1.4401252699008675
2932,1.4401252699008675
2933,1.5420373736879123
2934,1.3399335040167624
2935,1.513246425721918
2936,1.6571336046933347
2937,1.6571336046933347
2938,1.5138212669873055
2939,1.2017992275320268
2940,1.0074390151502919
2941,0.8888544783874596
2942,0.8888544783874596
2943,0.8888544783874596
2944,0.8654724920035615
2945,0.8654724920035615
2946,0.591683512510009
2947,1.014113375453873
2948,0.8007135001068876
2949,0.5489893616842254
2950,0.5577768597585663
2951,0.7958219572901081
2952,0.8920162128490058
2953,0.8920162128490058
2954,0.9180618631410399
2955,0.9180618631410399
2956,1.2864372363611576
2957,1.1025723440490878
2958,0.7754821739446562
2959,0.8781461054015142
2960,0.8781461054015142
2961,0.8781461054015142
2962,0.579677244713001
2963,0.5874015593341231
2964,0.5874015593341231
2965,0.5874015593341231
2966,0.5874015593341231
2967,0.5874015593341231
2968,0.5874015593341231
2969,0.5874015593341231
2970,0.5874015593341231
2971,0.5874015593341231
2972,0.7820226523314876
2973,0.7820226523314876
2974,1.0291550068102042
2975,1.0291550068102042
2976,0.974474646670688
2977,1.1726905661535496
2978,1.1726905661535496
2979,1.00814446656281
2980,1.00814446656281
2981,0.8356601072797174
2982,0.5923260885699063
2983,0.5923260885699063
2984,0.5923260885699063
2985,0.5923260885699063
2986,0.5923260885699063
2987,0.5923260885699063
2988,0.5923260885699063
2989,0.5923260885699063
2990,0.5923260885699063
2991,0.5923260885699063
2992,0.5923260885699063
2993,0.5923260885699063
2994,0.5923260885699063
2995,0.7205297878886519
2996,0.7205297878886519
2997,0.7205297878886519
2998,0.7205297878886519
2999,0.7205297878886519
3000,1.0011192893185554
3001,0.7980251311987043
3002,0.7980251311987043
3003,0.6310032177331307
3004,0.6310032177331307
3005,0.6310032177331307
3006,0.6310032177331307
3007,0.6310032177331307
3008,0.6310032177331307
3009,0.6310032177331307
3010,0.6310032177331307
3011,0.6310032177331307
3012,0.6310032177331307
3013,1.0789201474018282
3014,1.0789201474018282
3015,1.0789201474018282
3016,0.8610884182915508
3017,0.8610884182915508
3018,1.0556284741059514
3019,0.8887859555595999
3020,0.9188810921151159
3021,0.7591296120148124
3022,0.630282664393611
3023,0.7343148813460257
3024,0.7343148813460257
3025,0.7343148813460257
3026,0.7343148813460257
3027,0.9276095204930401
3028,0.6269638916875906
3029,1.103385855609141
3030,1.103385855609141
3031,1.103385855609141
3032,1.3551864951548231
3033,1.691884174913105
3034,1.691884174913105
3035,1.9369476149771083
3036,1.6138013574703156
3037,1.4361870433339956
3038,1.312757867542096
3039,0.7362179115442035
3040,0.8069928230104279
3041,0.8069928230104279
3042,0.8292154055903881
3043,0.5614677419135522
3044,0.6726205613029331
3045,0.6726205613029331
3046,0.6726205613029331
3047,0.6726205613029331
3048,0.8110235182175237
3049,0.8110235182175237
3050,0.6483201418946829
3051,1.1565467833718959
3052,1.1565467833718959
3053,1.6536526888307226
3054,1.93197212049503
3055,1.7694767816400057
3056,1.8753782393983283
3057,1.677840379163942
3058,1.9688993188295594
3059,1.9688993188295594
3060,1.9688993188295594
3061,1.9688993188295594
3062,1.9688993188295594
3063,1.9688993188295594
3064,1.9688993188295594
3065,1.9688993188295594
3066,1.9688993188295594
3067,1.9688993188295594
3068,1.9688993188295594
3069,1.9688993188295594
3070,1.9688993188295594
3071,1.9688993188295594
3072,1.9688993188295594
3073,1.9688993188295594
3074,1.9688993188295594
3075,1.9688993188295594
3076,1.9688993188295594
3077,1.9688993188295594
3078,1.9688993188295594
3079,1.9688993188295594
3080,1.9688993188295594
3081,1.824525806102255
3082,1.9305035334061378
3083,1.9305035334061378
3084,1.3205006422910448
3085,1.217478883911862
3086,1.217478883911862
3087,1.029468005324847
3088,1.1550555087973486
3089,1.3454745219310753
3090,1.207496150392046
3091,1.4646993446260839
3092,1.2471685810253368
3093,1.3579721241993397
3094,1.3579721241993397
3095,1.5756654159917214
3096,1.1607717804800646
3097,1.1607717804800646
3098,1.1607717804800646
3099,1.1148711578528545
3100,1.1148711578528545
3101,1.2292184564362043
3102,0.8519277160273657
3103,1.0263561596662054
3104,1.3872216008006075
3105,1.3872216008006075
3106,1.759075164183539
3107,1.7148809160149328
3108,1.4674133878386688
3109,1.3085511892701593
3110,1.0110462089644612
3111,0.9074656157732136
3112,0.8023910062988254
3113,0.8023910062988254
3114,0.8023910062988254
3115,0.8023910062988254
3116,0.9616431342453504
3117,0.837693377332652
3118,0.6728849786793913
3119,1.021400865426944
3120,1.021400865426944
3121,1.1837882121712773
3122,1.1837882121712773
3123,1.5247066650510712
3124,1.221677562801502
3125,1.374114890031777
3126,1.2597662215759426
3127,1.3230595238177232
3128,1.2769966060709068
3129,1.4581633927529252
3130,1.4581633927529252
3131,0.8147555282077169
3132,0.8147555282077169
3133,0.6145269999882662
3134,0.6145269999882662
3135,0.6145269999882662
3136,0.6145269999882662
3137,0.6145269999882662
3138,0.6145269999882662
3139,0.6305719142262395
3140,0.6305719142262395
3141,0.6305719142262395
3142,0.6305719142262395
3143,0.8998645516959276
3144,0.33456783719539473
3145,0.33456783719539473
3146,0.4217548027310714
3147,0.4217548027310714
3148,0.4217548027310714
3149,0.6245752490907539
3150,0.6245752490907539
3151,0.36017456961539773
3152,0.36017456961539773
3153,0.5365816359127079
3154,0.5365816359127079
3155,0.39431334700670884
3156,0.39431334700670884
3157,0.39431334700670884
3158,0.47076202893605057
3159,0.8490573177580212
3160,0.8490573177580212
3161,0.9227743236002608
3162,0.9227743236002608
3163,0.9227743236002608
3164,0.9671180595157696
3165,0.9671180595157696
3166,1.309485633185288
3167,1.3015200751939842
3168,1.3029787434121494
3169,1.0183762273486017
3170,0.5880603859012051
3171,0.5880603859012051
3172,0.5880603859012051
3173,0.5880603859012051
3174,0.5880603859012051
3175,0.5880603859012051
3176,0.5873522023418714
3177,1.3882611712835637
3178,1.7586236869860632
3179,1.7586236869860632
3180,1.3933174483611281
3181,1.3086426712336219
3182,1.1021468624880297
3183,1.1636000299721483
3184,1.2111689497098155
3185,1.397534684163417
3186,1.3832752321633264
3187,1.4766993447359686
3188,1.8861391539493544
3189,1.747935220461765
3190,1.9140024675617906
3191,1.9140024675617906
3192,1.8501657163053702
3193,1.9374489797630425
3194,1.949518032333969
3195,1.6109635972145129
3196,1.5823619136780085
3197,1.5823619136780085
3198,1.6488188196464122
3199,1.6822386090133181
3200,1.6822386090133181
3201,1.4780964658442024
3202,1.0179519330340514
3203,0.9169676201767087
3204,0.9169676201767087
3205,0.9169676201767087
3206,0.9169676201767087
3207,0.9611462124077285
3208,0.8980024269710192
3209,1.003319340010488
3210,1.003319340010488
3211,0.4130108630442726
3212,0.4130108630442726
3213,0.39062564890679624
3214,0.39062564890679624
3215,0.3695084638223937
3216,0.581357130677221
3217,0.581357130677221
3218,0.581357130677221
3219,0.5507947602037041
3220,0.5507947602037041
3221,0.5507947602037041
3222,0.881680832259321
3223,0.881680832259321
3224,0.8483198143009811
3225,0.9489766235797521
3226,0.9489766235797521
3227,0.6080561667490126
3228,0.6535902156059765
3229,0.8198951280867689
3230,1.0713835550304904
3231,0.8640670191873177
3232,0.8640670191873177
3233,0.5454201613869479
3234,0.5454201613869479
3235,0.5454201613869479
3236,0.5454201613869479
3237,0.6227177949128028
3238,0.4788716689366107
3239,1.0373755427215727
3240,0.9415001455935992
3241,1.3444989237852516
3242,1.3444989237852516
3243,1.3444989237852516
3244,1.2112793983716286
3245,1.3585853049705614
3246,1.8903139581140107
3247,1.9354349466296514
3248,1.9354349466296514
3249,1.9354349466296514
3250,1.8933527014867582
3251,1.6256701965324307
3252,1.6256701965324307
3253,1.6256701965324307
3254,1.6616718119367362
3255,1.6616718119367362
3256,1.6616718119367362
3257,1.6616718119367362
3258,1.6616718119367362
3259,1.6616718119367362
3260,1.5594506933565957
3261,1.374065975790478
3262,1.6327419062134414
3263,1.6327419062134414
3264,1.6028191951172417
3265,1.774772235762449
3266,1.6839525483429347
3267,1.6839525483429347
3268,1.7376556701252757
3269,1.713459038064727
3270,1.8945735235846435
3271,1.1727850765751084
3272,1.5198258570752896
3273,1.665383906166557
3274,1.665383906166557
3275,1.98933611319103
3276,1.7404933800839664
3277,1.7404933800839664
3278,1.6143219110633937
3279,1.5156621463180917
3280,1.5156621463180917
3281,1.684647651031159
3282,1.4976383785288712
3283,1.4976383785288712
3284,1.173553052935556
3285,1.173553052935556
3286,0.9422083712266138
3287,0.9422083712266138
3288,0.9422083712266138
3289,0.5421268566436546
3290,0.5421268566436546
3291,0.5421268566436546
3292,0.449635869083314
3293,0.449635869083314
3294,0.4129493962173985
3295,0.4129493962173985
3296,0.4129493962173985
3297,0.7154899416684315
3298,0.7154899416684315
3299,0.7154899416684315
3300,1.132589453953989
3301,1.132589453953989
3302,0.8549803905747508
3303,0.8549803905747508
3304,1.054112385496609
3305,1.3076309914546655
3306,1.3076309914546655
3307,1.3076309914546655
3308,1.1904807607177348
3309,1.3779648903427317
3310,1.13886097644798
3311,0.9896571522465145
3312,1.1719130748237974
3313,1.1719130748237974
3314,1.318269484948567
3315,1.0993324190211398
3316,0.35633728473130355
3317,0.0344906658381916
3318,0.0344906658381916
3319,0.3587039568835545
3320,0.5886138153524518
3321,0.8014362058996218
3322,0.9339559076035934
3323,0.9339559076035934
3324,0.9339559076035934
3325,0.9339559076035934
3326,1.1395795944668927
3327,1.1507528983611752
3328,1.1349298827280365
3329,1.4111543221705152
3330,1.4405077245444744
3331,1.2916528739020618
3332,1.2916528739020618
3333,1.114919118616369
3334,0.9517475071193645
3335,0.9517475071193645
3336,0.9517475071193645
3337,1.540910738255074
3338,1.939525599915315
3339,1.517747134067714
3340,1.4488578068854212
3341,1.3949534838554185
3342,1.5977053526589453
3343,1.5977053526589453
3344,1.3474704377635578
3345,1.3946634201019226
3346,1.8900352262250681
3347,1.907483721101963
3348,1.866081534353575
3349,1.866081534353575
3350,1.866081534353575
3351,1.866081534353575
3352,1.9129447347254118
3353,1.6930002262633237
3354,1.7023416245092775
3355,1.6690564867896467
3356,1.6690564867896467
3357,1.0659567647519117
3358,1.1265410747317683
3359,1.0743986814356097
3360,1.0743986814356097
3361,1.398814585411194
3362,1.398814585411194
3363,1.2647581833225532
3364,1.2647581833225532
3365,1.2647581833225532
3366,1.2647581833225532
3367,1.2647581833225532
3368,1.2647581833225532
3369,1.2647581833225532
3370,1.2647581833225532
3371,1.2647581833225532
3372,1.2647581833225532
3373,1.2647581833225532
3374,1.2647581833225532
3375,1.3815914606584552
3376,1.3815914606584552
3377,1.3815914606584552
3378,1.2595441816262878
3379,0.8040454478121546
3380,0.8040454478121546
3381,0.8040454478121546
3382,0.8040454478121546
3383,0.8040454478121546
3384,0.8040454478121546
3385,0.9106189927963503
3386,0.9106189927963503
3387,1.3431818244300773
3388,1.5620675731066491
3389,1.839486522421975
3390,1.839486522421975
3391,1.6148410860539129
3392,1.8213614021467441
3393,1.974497938738904
3394,1.974497938738904
3395,1.974497938738904
3396,1.8876471277646654
3397,1.6545841952618654
3398,1.824948644195175
3399,1.9421223759548343
3400,1.8953456267954012
3401,1.788591181428477
3402,1.994351971150404
3403,1.5097824430577402
3404,1.3978214316941087
3405,1.3978214316941087
3406,1.3978214316941087
3407,1.3978214316941087
3408,0.783861032400826
3409,0.9243524929808808
3410,0.9243524929808808
3411,0.687460606764968
3412,0.40428389898901357
3413,0.40428389898901357
3414,0.40428389898901357
3415,0.40428389898901357
3416,0.6313315257175984
3417,0.5852934073153037
3418,0.5852934073153037
3419,0.5852934073153037
3420,0.5806303597768709
3421,0.5806303597768709
3422,0.5806303597768709
3423,0.5806303597768709
3424,0.5806303597768709
3425,0.713947007884921
3426,0.6486350040186357
3427,0.6486350040186357
3428,0.33471391960232266
3429,0.33471391960232266
3430,0.8212084952797488
3431,1.2368828680731512
3432,0.614444386685258
3433,0.5071568285462112
3434,0.5071568285462112
3435,0.5071568285462112
3436,0.5071568285462112
3437,0.47666087936747675
3438,0.47666087936747675
3439,0.47666087936747675
3440,0.40309786399886127
3441,0.4461447010831328
3442,0.4975968536240139
3443,0.4975968536240139
3444,0.4975968536240139
3445,0.44155822059885974
3446,0.49807051565553895
3447,0.49807051565553895
3448,0.5818697288839183
3449,0.624284661257622
3450,0.467105823916663
3451,0.59349157988933
3452,1.0473265739445528
3453,0.7467372764582043
3454,0.857136365964169
3455,1.0652213111329165
3456,0.7818534953875692
3457,0.742665578062085
3458,0.742665578062085
3459,0.742665578062085
3460,0.742665578062085
3461,0.8946336217864173
3462,0.8946336217864173
3463,1.1221102059716688
3464,0.6995133432181107
3465,0.5206164498620074
3466,0.5206164498620074
3467,0.5206164498620074
3468,0.5206164498620074
3469,0.7571334573456494
3470,0.41087634763282244
3471,0.41087634763282244
3472,0.41087634763282244
3473,0.41087634763282244
3474,0.41087634763282244
3475,0.41087634763282244
3476,0.41087634763282244
3477,0.3166791403876834
3478,0.8751461661067751
3479,0.8751461661067751
3480,0.7659583468698432
3481,0.7659583468698432
3482,0.9708393527786533
3483,0.44702430509559876
3484,0.29437819363849294
3485,0.29437819363849294
3486,0.29437819363849294
3487,0.2864795565335569
3488,0.5309164311322015
3489,0.5309164311322015
3490,0.5309164311322015
3491,0.6350976248856731
3492,0.48393593751422836
3493,0.4797611334828635
3494,0.7876102979843698
3495,0.8638527489656553
3496,0.9811491962362596
3497,1.1068323341278372
3498,1.1068323341278372
3499,1.1068323341278372
3500,1.1068323341278372
3501,0.9487680235405282
3502,0.9487680235405282
3503,0.6029507076395548
3504,0.762562608052005
3505,0.410480589852858
3506,0.6477030730801643
3507,0.4139156789379625
3508,0.4139156789379625
3509,0.4139156789379625
3510,0.3553981448308988
3511,0.31169877810362245
3512,0.31169877810362245
3513,0.31169877810362245
3514,0.003519441143468749
3515,0.003519441143468749
3516,0.003519441143468749
3517,0.003519441143468749
3518,0.3688684797799851
3519,0.8670786274776985
3520,0.7779524719470426
3521,0.7779524719470426
3522,0.7679176823389946
3523,0.5282844744799293
3524,0.5282844744799293
3525,0.9363182855092465
3526,0.9363182855092465
3527,0.9363182855092465
3528,0.8552512291099165
3529,0.8580158159536309
3530,0.7904529875959088
3531,0.8425858712537114
3532,0.8425858712537114
3533,0.9763336297104848
3534,1.5283870128752297
3535,1.5283870128752297
3536,1.5283870128752297
3537,1.9952304413946023
3538,1.6654928486600407
3539,1.6654928486600407
3540,1.8053977404929857
3541,1.9894346340034104
3542,1.9894346340034104
3543,1.9596649047186632
3544,1.5831633908620488
3545,1.9268016217403368
3546,1.9873857588189558
3547,1.315172656198989
3548,1.315172656198989
3549,1.9336768142146652
3550,1.966666806295834
3551,1.2771396666617878
3552,1.2771396666617878
3553,1.1142592360327905
3554,1.2475493959300743
3555,0.2718532736850483
3556,0.2718532736850483
3557,0.2718532736850483
3558,0.2718532736850483
3559,0.5304777057122667
3560,0.4949802078769457
3561,0.4949802078769457
3562,0.4949802078769457
3563,0.924161883601074
3564,1.3869328867783306
3565,1.310016582718237
3566,1.2940945431176212
3567,1.622896801393133
3568,1.622896801393133
3569,1.622896801393133
3570,1.8123264081993422
3571,1.9074177860822303
3572,1.7391034289727187
3573,1.7569631271176152
3574,1.8778958983012162
3575,1.8958107280563659
3576,1.7041723282161838
3577,1.714954736117683
3578,1.7248844587838408
3579,1.4979384511221063
3580,1.7289748406544474
3581,1.7289748406544474
3582,1.8470913951424144
3583,1.851923769714078
3584,1.9164224354666852
3585,1.785493735663907
3586,1.5899117715236726
3587,1.8148456078553499
3588,1.4188613869541498
3589,1.402686786836624
3590,1.944214231076971
3591,1.787166632461279
3592,1.5203392672743936
3593,1.4558247668175481
3594,1.0522279615359644
3595,1.0522279615359644
3596,1.0522279615359644
3597,1.506589077930717
3598,1.506589077930717
3599,1.2691840435982493
3600,1.537331092066434
3601,1.3729559681781731
3602,1.8229677275218692
3603,1.8229677275218692
3604,1.8886967662788055
3605,1.8886967662788055
3606,1.9819000824665807
3607,1.8294890767169725
3608,1.8294890767169725
3609,1.6170520569980038
3610,1.490061658472304
3611,1.6676441044259755
3612,1.5556738974220532
3613,1.533712594299007
3614,1.4279816682661735
3615,1.4279816682661735
3616,1.4279816682661735
3617,1.4279816682661735
3618,1.4279816682661735
3619,1.4279816682661735
3620,1.4842389231324242
3621,1.6578305541558762
3622,1.6578305541558762
3623,1.6578305541558762
3624,1.6578305541558762
3625,1.6827102799412093
3626,1.1592481601192448
3627,1.19198441873222
3628,1.528311204881562
3629,1.528311204881562
3630,1.5361857624966502
3631,1.3722769140341964
3632,1.397793407446215
3633,1.5318079237527669
3634,1.556912209184434
3635,1.865125070205237
3636,1.7753224144788324
3637,1.6188173365175682
3638,1.9163962551550744
3639,1.899439478518258
3640,1.6242510962852137
3641,1.2264324203930614
3642,1.1184015968868122
3643,1.1184015968868122
3644,0.8149418917458451
3645,0.7578906984116532
3646,0.7578906984116532
3647,0.7578906984116532
3648,0.7578906984116532
3649,0.7578906984116532
3650,0.9256895929852351
3651,1.360670087692352
3652,1.4308898404568127
3653,1.3133187958820747
3654,1.200854919222037
3655,1.200854919222037
3656,1.4468921836346775
3657,1.1912731620537644
3658,1.5833863723427961
3659,1.3447952847135995
3660,1.3447952847135995
3661,1.5824700117805117
3662,1.5824700117805117
3663,1.642842821987216
3664,1.8956660390312887
