index,seconds_of_day,day_of_year,timestamp,T_out,weaBus.HDirNor,T_in,HGloHor,heatPower,roomTempUpperSetpoint,weaBus.HDifHor,u
2159,42900,8,647700,272.35604166666667,0.0,294.90984350319394,56.128580729166664,14193.197866098675,22.5,56.128580729166664,0.740156496806037
2160,43200,8,648000,272.34999999999997,0.0,294.9105273452243,56.8921875,14180.084551160728,22.5,56.8921875,0.7394726547756818
2161,43500,8,648300,272.346774691358,0.0,294.91121922798055,57.57845052083333,14166.817047731281,22.5,57.57845052083333,0.7387807720194246
2162,43800,8,648600,272.3438271604938,0.0,294.91190858256874,58.19166666666666,14153.598024305431,22.5,58.19166666666666,0.7380914174312352
2163,44100,8,648900,272.34125,0.0,294.9126040093474,58.7361328125,14140.262560909337,22.5,58.7361328125,0.7373959906526011
2164,44400,8,649200,272.3391358024691,0.0,294.91330201906385,59.21614583333333,14126.877567247713,22.5,59.21614583333333,0.7366979809361283
2165,44700,8,649500,272.3375771604938,0.0,294.91392410029897,59.63600260416666,14114.948573721385,22.5,59.63600260416666,0.7360758997010066
2166,45000,8,649800,272.33666666666664,0.0,294.9145158380551,60.0,14103.601444980966,22.5,60.0,0.7354841619448962
2167,45300,8,650100,272.3364969135802,0.0,294.915074999939,60.297513096978555,14092.878989267867,22.5,60.297513096978555,0.7349250000609686
2168,45600,8,650400,272.3371604938271,0.0,294.9155993535578,60.51431530214425,14082.824014819147,22.5,60.51431530214425,0.7344006464421682
2169,45900,8,650700,272.33875,0.0,294.91608926744647,60.64930098684211,14073.42945462942,22.5,60.64930098684211,0.733910732553511
2170,46200,8,651000,272.3413580246913,0.0,294.91654425693594,60.70136452241715,14064.704602684053,22.5,60.70136452241715,0.7334557430640416
2171,46500,8,651300,272.3450771604938,0.0,294.9169611621912,60.669400280214425,14056.710051794726,22.5,60.669400280214425,0.7330388378087491
2172,46800,8,651600,272.34999999999997,0.0,294.91733830700366,60.55230263157895,14049.477944841497,22.5,60.55230263157895,0.7326616929963166
2173,47100,8,651900,272.35817901234566,0.0,294.9176740151648,60.34896594785575,14043.040424700068,22.5,60.34896594785575,0.7323259848351995
2174,47400,8,652200,272.37098765432097,0.0,294.9180023166289,60.05828460038986,14036.744934949284,22.5,60.05828460038986,0.7319976833711053
2175,47700,8,652500,272.3875,0.0,294.9183085618052,59.67915296052632,14030.872395288032,22.5,59.67915296052632,0.7316914381947868
2176,48000,8,652800,272.40679012345674,0.0,294.9185940962209,59.210465399610136,14025.397003966013,22.5,59.210465399610136,0.7314059037790912
2177,48300,8,653100,272.4279320987654,0.0,294.91886117023705,58.65111628898635,14020.275608190013,22.5,58.65111628898635,0.7311388297629264
2178,48600,8,653400,272.45,0.0,294.91909944774426,58.0,14015.706412592277,22.5,58.0,0.7309005522557186
2179,48900,8,653700,272.47206790123454,0.0,294.919287658724,57.28407557354926,14012.097289808924,22.5,57.28407557354926,0.7307123412759893
2180,49200,8,654000,272.4932098765432,0.0,294.91943882999726,56.52609086819613,14009.198438278874,22.5,56.52609086819613,0.7305611700027157
2181,49500,8,654300,272.5125,0.0,294.91955096674576,55.71862348178138,14007.048110522019,22.5,55.71862348178138,0.7304490332542173
2182,49800,8,654600,272.529012345679,0.0,294.91962207415116,54.85425101214575,14005.684559058245,22.5,54.85425101214575,0.7303779258488134
2183,50100,8,654900,272.5418209876543,0.0,294.9196287793487,53.92555105713001,14005.55598058037,22.5,53.92555105713001,0.73037122065125
2184,50400,8,655200,272.54999999999995,0.0,294.9195696678701,52.925101214574894,14006.689498850676,22.5,52.925101214574894,0.7304303321298562
2185,50700,8,655500,272.5543499228395,0.0,294.91944403607613,51.845479082321184,14009.09860681378,22.5,51.845479082321184,0.7305559639238481
2186,51000,8,655800,272.5565586419753,0.0,294.91924682915015,50.679262258209626,14012.8802353383,22.5,50.679262258209626,0.7307531708498232
2187,51300,8,656100,272.55703124999997,0.0,294.91897822048816,49.41902834008097,14018.031059393386,22.5,49.41902834008097,0.7310217795118206
2188,51600,8,656400,272.55617283950613,0.0,294.9186612226293,48.057354925775975,14024.109791868948,22.5,48.057354925775975,0.731338777370695
2189,51900,8,656700,272.5543885030864,0.0,294.9182787424828,46.5868196131354,14031.444208876883,22.5,46.5868196131354,0.7317212575171652
2190,52200,8,657000,272.5520833333333,0.0,294.9178294013717,45.0,14040.06074784781,22.5,45.0,0.7321705986282723
2191,52500,8,657300,272.5496624228395,0.0,294.91731182061886,43.331552706552706,14049.985846213449,22.5,43.331552706552706,0.732688179381114
2192,52800,8,657600,272.5475308641975,0.0,294.91676814997413,41.62561512561513,14060.411242826138,22.5,41.62561512561513,0.7332318500258452
2193,53100,8,657900,272.54609374999995,0.0,294.9162193119676,39.88898601398601,14070.935728467528,22.5,39.88898601398601,0.7337806880323683
2194,53400,8,658200,272.5457561728395,0.0,294.91565133157775,38.12846412846413,14081.82728733668,22.5,38.12846412846413,0.7343486684222285
2195,53700,8,658500,272.5469232253086,0.0,294.9150714295583,36.350848225848225,14092.947454680703,22.5,36.350848225848225,0.7349285704416957
2196,54000,8,658800,272.54999999999995,0.0,294.91448684858966,34.56293706293706,14104.157345281128,22.5,34.56293706293706,0.7355131514103164
2197,54300,8,659100,272.55610532407405,0.0,294.91390972979997,32.771529396529395,14115.224141573124,22.5,32.771529396529395,0.736090270200009
2198,54600,8,659400,272.5655092592592,0.0,294.91334527002977,30.983423983423982,14126.04818924482,22.5,30.983423983423982,0.736654729970212
2199,54900,8,659700,272.57734374999995,0.0,294.9128012113459,29.20541958041958,14136.481026873731,22.5,29.20541958041958,0.7371987886540978
2200,55200,8,660000,272.5907407407407,0.0,294.9122852958149,27.444314944314943,14146.374193041733,22.5,27.444314944314943,0.7377147041850662
2201,55500,8,660300,272.6048321759259,0.0,294.9117763602059,25.70690883190883,14156.133512632503,22.5,25.70690883190883,0.7382236397940574
2202,55800,8,660600,272.61875,0.0,294.91123802969224,24.0,14166.456507203184,22.5,24.0,0.7387619703077348
2203,56100,8,660900,272.63162615740737,0.0,294.9106986781484,22.302083333333332,14176.799080989244,22.5,22.302083333333332,0.7393013218515989
2204,56400,8,661200,272.64259259259256,0.0,294.9101573245927,20.593434343434343,14187.180045236904,22.5,20.593434343434343,0.7398426754072602
2205,56700,8,661500,272.65078124999997,0.0,294.9096129880436,18.883522727272727,14197.618211193474,22.5,18.883522727272727,0.7403870119563862
2206,57000,8,661800,272.65532407407403,0.0,294.9090292975433,17.18181818181818,14208.811026224561,22.5,17.18181818181818,0.7409707024566501
2207,57300,8,662100,272.6553530092592,0.0,294.9084091950785,15.497790404040403,14220.702074967166,22.5,15.497790404040403,0.7415908049214863
2208,57600,8,662400,272.65,0.0,294.90775256703967,13.84090909090909,14233.29353598885,22.5,13.84090909090909,0.7422474329603119
2209,57900,8,662700,272.64166666666665,0.0,294.90705366153526,12.220643939393938,14246.695707227724,22.5,12.220643939393938,0.7429463384647192
2210,58200,8,663000,272.6333333333333,0.0,294.90632870668094,10.646464646464644,14260.597399283057,22.5,10.646464646464644,0.7436712933190393
2211,58500,8,663300,272.625,0.0,294.9056633228353,9.127840909090905,14273.356761145671,22.5,9.127840909090905,0.7443366771646538
2212,58800,8,663600,272.6166666666666,0.0,294.9050121279717,7.674242424242422,14285.844035916147,22.5,7.674242424242422,0.7449878720282754
2213,59100,8,663900,272.6083333333333,0.0,294.90438203371207,6.295138888888882,14297.926686733737,22.5,6.295138888888882,0.7456179662879094
2214,59400,8,664200,272.59999999999997,0.0,294.9037799516784,5.0,14309.472176737698,22.5,5.0,0.7462200483215611
2215,59700,8,664500,272.59166666666664,0.0,294.9032308646749,3.851273148148148,14320.001437130457,22.5,3.851273148148148,0.746769135325053
2216,60000,8,664800,272.5833333333333,0.0,294.90274840901884,2.8935185185185186,14329.252978686816,22.5,2.8935185185185186,0.7472515909811364
2217,60300,8,665100,272.575,0.0,294.90233533671335,2.109375,14337.17402915404,22.5,2.109375,0.7476646632866277
2218,60600,8,665400,272.56666666666666,0.0,294.90200187207984,1.4814814814814818,14343.568527540834,22.5,1.4814814814814818,0.7479981279201411
2219,60900,8,665700,272.55833333333334,0.0,294.9017548068206,0.9924768518518512,14348.30623655999,22.5,0.9924768518518512,0.7482451931794003
2220,61200,8,666000,272.54999999999995,0.0,294.90150745245677,0.625,14353.049489431123,22.5,0.625,0.7484925475432078
2221,61500,8,666300,272.54166666666663,0.0,294.9013102078701,0.3616898148148149,14356.831840134986,22.5,0.3616898148148149,0.7486897921298805
2222,61800,8,666600,272.5333333333333,0.0,294.9011626236073,0.18518518518518512,14359.661907360707,22.5,0.18518518518518512,0.7488373763926575
2223,62100,8,666900,272.525,0.0,294.9010642502152,0.078125,14361.548309797417,22.5,0.078125,0.7489357497847777
2224,62400,8,667200,272.51666666666665,0.0,294.9009900748928,0.023148148148147918,14362.970691459268,22.5,0.023148148148147918,0.7490099251072024
2225,62700,8,667500,272.5083333333333,0.0,294.90090912403116,0.002893518518519045,14364.523000465946,22.5,0.002893518518519045,0.7490908759688182
2226,63000,8,667800,272.5,0.0,294.9008355770962,0.0,14365.933332206581,22.5,0.0,0.7491644229037888
2227,63300,8,668100,272.4916666666666,0.0,294.9007622918269,0.0,14367.338646261733,22.5,0.0,0.7492377081730979
2228,63600,8,668400,272.4833333333333,0.0,294.9006821259623,0.0,14368.875902210872,22.5,0.0,0.749317874037672
2229,63900,8,668700,272.47499999999997,0.0,294.9006124734282,0.0,14370.21155514689,22.5,0.0,0.749387526571752
2230,64200,8,669000,272.46666666666664,0.0,294.9005416020749,0.0,14371.570580089845,22.5,0.0,0.749458397925082
2231,64500,8,669300,272.4583333333333,0.0,294.90046257291203,0.0,14373.086038713165,22.5,0.0,0.7495374270879438
2232,64800,8,669600,272.45,0.0,294.9003713662358,0.0,14374.835012623742,22.5,0.0,0.7496286337641891
2233,65100,8,669900,272.4410300925926,0.0,294.90027056225864,0.0,14376.76802381735,22.5,0.0,0.7497294377413368
2234,65400,8,670200,272.4310185185185,0.0,294.90017790782076,0.0,14378.544759920671,22.5,0.0,0.7498220921792154
2235,65700,8,670500,272.42031249999997,0.0,294.9000798249691,0.0,14380.425590970255,22.5,0.0,0.7499201750308657
2236,66000,8,670800,272.4092592592592,0.0,294.89997550319305,0.0,14382.426059270956,22.5,0.0,0.7500244968069296
2237,66300,8,671100,272.3982060185185,0.0,294.899864131982,0.0,14384.561707126531,22.5,0.0,0.7501358680179919
2238,66600,8,671400,272.3875,0.0,294.89975866332287,0.0,14386.584167989802,22.5,0.0,0.7502413366771066
2239,66900,8,671700,272.3774884259259,0.0,294.8996616991945,0.0,14388.44354646702,22.5,0.0,0.7503383008054811
2240,67200,8,672000,272.3685185185185,0.0,294.89956998498366,0.0,14390.202252831406,22.5,0.0,0.7504300150163203
2241,67500,8,672300,272.3609375,0.0,294.8994850601461,0.0,14391.830766569132,22.5,0.0,0.750514939853872
2242,67800,8,672600,272.3550925925926,0.0,294.8994087213274,0.0,14393.294635309547,22.5,0.0,0.750591278672573
2243,68100,8,672900,272.3513310185185,0.0,294.8993461901975,0.0,14394.493728614108,22.5,0.0,0.7506538098024862
2244,68400,8,673200,272.34999999999997,0.0,294.89929746709635,0.0,14395.428039963374,22.5,0.0,0.750702532903631
2245,68700,8,673500,272.34999999999997,0.0,294.8992645143356,0.0,14396.059940184132,22.5,0.0,0.7507354856643929
2246,69000,8,673800,272.34999999999997,0.0,294.89924929422693,0.0,14396.351800100994,22.5,0.0,0.7507507057730436
2247,69300,8,674100,272.34999999999997,0.0,294.8992384331842,0.0,14396.560070823318,22.5,0.0,0.7507615668157541
2248,69600,8,674400,272.34999999999997,0.0,294.89921849757843,0.0,14396.942354838668,22.5,0.0,0.7507815024215461
2249,69900,8,674700,272.34999999999997,0.0,294.8991990530644,0.0,14397.315221706605,22.5,0.0,0.7508009469355557
2250,70200,8,675000,272.34999999999997,0.0,294.8991782605485,0.0,14397.713937780221,22.5,0.0,0.7508217394514531
2251,70500,8,675300,272.34999999999997,0.0,294.8991542809371,0.0,14398.173769411509,22.5,0.0,0.7508457190628519
2252,70800,8,675600,272.34999999999997,0.0,294.8991358786031,0.0,14398.52665149697,22.5,0.0,0.7508641213968872
2253,71100,8,675900,272.34999999999997,0.0,294.8991184917991,0.0,14398.860059837976,22.5,0.0,0.750881508200905
2254,71400,8,676200,272.34999999999997,0.0,294.8991006884308,0.0,14399.201456191007,22.5,0.0,0.7508993115691851
2255,71700,8,676500,272.34999999999997,0.0,294.89908190602017,0.0,14399.561626602928,22.5,0.0,0.7509180939798057
2256,72000,8,676800,272.34999999999997,0.0,294.8990638650156,0.0,14399.907579855804,22.5,0.0,0.7509361349843857
2257,72300,8,677100,272.34999999999997,0.0,294.89905080117,0.0,14400.158091397741,22.5,0.0,0.7509491988299715
2258,72600,8,677400,272.34999999999997,0.0,294.8990384765649,0.0,14400.39442730736,22.5,0.0,0.7509615234350804
2259,72900,8,677700,272.34999999999997,0.0,294.8990268912003,0.0,14400.616587583569,22.5,0.0,0.7509731087996556
2260,73200,8,678000,272.34999999999997,0.0,294.89901604507634,0.0,14400.824572225274,22.5,0.0,0.7509839549236403
2261,73500,8,678300,272.34999999999997,0.0,294.89900593819283,0.0,14401.018381234662,22.5,0.0,0.7509940618071482
2262,73800,8,678600,272.34999999999997,0.0,294.89899657054985,0.0,14401.198014610638,22.5,0.0,0.7510034294501224
2263,74100,8,678900,272.34999999999997,0.0,294.8989879421474,0.0,14401.363472353203,22.5,0.0,0.751012057852563
2264,74400,8,679200,272.34999999999997,0.0,294.89898788950734,0.0,14401.364481776223,22.5,0.0,0.7510121104926384
2265,74700,8,679500,272.34999999999997,0.0,294.89899712033764,0.0,14401.187471912099,22.5,0.0,0.7510028796623374
2266,75000,8,679800,272.34999999999997,0.0,294.8990104075597,0.0,14400.93267691644,22.5,0.0,0.7509895924403054
2267,75300,8,680100,272.34999999999997,0.0,294.8990277511735,0.0,14400.600096788155,22.5,0.0,0.7509722488264856
2268,75600,8,680400,272.34999999999997,0.0,294.89904915117904,0.0,14400.189731528339,22.5,0.0,0.7509508488209349
2269,75900,8,680700,272.35260416666665,0.0,294.89907460757644,0.0,14399.701581134808,22.5,0.0,0.7509253924235395
2270,76200,8,681000,272.3597222222222,0.0,294.8991041203655,0.0,14399.135645610833,22.5,0.0,0.75089587963447
2271,76500,8,681300,272.37031249999995,0.0,294.8991376895464,0.0,14398.491924953143,22.5,0.0,0.7508623104535559
2272,76800,8,681600,272.3833333333333,0.0,294.89919427672146,0.0,14397.406812581008,22.5,0.0,0.7508057232785177
2273,77100,8,681900,272.3977430555555,0.0,294.899263688999,0.0,14396.075766790676,22.5,0.0,0.7507363110009919
2274,77400,8,682200,272.41249999999997,0.0,294.8993424911702,0.0,14394.564660945647,22.5,0.0,0.7506575088297609
2275,77700,8,682500,272.4265625,0.0,294.8994306832351,0.0,14392.87349504701,22.5,0.0,0.7505693167648815
2276,78000,8,682800,272.43888888888887,0.0,294.8995282651936,0.0,14391.002269094764,22.5,0.0,0.7504717348063537
2277,78300,8,683100,272.44843749999995,0.0,294.8996352370459,0.0,14388.95098308673,22.5,0.0,0.7503647629540637
2278,78600,8,683400,272.45416666666665,0.0,294.8997515987918,0.0,14386.719637026177,22.5,0.0,0.7502484012081823
2279,78900,8,683700,272.4550347222222,0.0,294.8998694266127,0.0,14384.460177595907,22.5,0.0,0.7501305733872528
2280,79200,8,684000,272.45,0.0,294.8998940576159,0.0,0.0,22.5,0.0,0.0
2281,79500,8,684300,272.44166666666666,0.0,293.57943442047934,0.0,10941.13231548621,22.5,0.0,0.5705655795206326
2282,79800,8,684600,272.43333333333334,0.0,293.57413787660846,0.0,11042.698532212436,22.5,0.0,0.5758621233915164
2283,80100,8,684900,272.42499999999995,0.0,293.5724935305258,0.0,11074.230416905204,22.5,0.0,0.5775064694742014
2284,80400,8,685200,272.41666666666663,0.0,293.57094430445653,0.0,11103.938285761296,22.5,0.0,0.5790556955434454
2285,80700,8,685500,272.4083333333333,0.0,293.5694631247073,0.0,11132.341302349085,22.5,0.0,0.5805368752926938
2286,81000,8,685800,272.4,0.0,293.5679984953854,0.0,11160.42694890619,22.5,0.0,0.5820015046145954
2287,81300,8,686100,272.39166666666665,0.0,293.5666041712109,0.0,11187.164428052205,22.5,0.0,0.5833958287890937
2288,81600,8,686400,272.3833333333333,0.0,293.565225772588,0.0,11213.596519748027,22.5,0.0,0.5847742274119696
2289,81900,8,686700,272.375,0.0,293.5639080737792,0.0,11238.864635345195,22.5,0.0,0.5860919262207744
2290,82200,8,687000,272.3666666666666,0.0,293.5626163847314,0.0,11263.63398928002,22.5,0.0,0.5873836152685499
2291,82500,8,687300,272.3583333333333,0.0,293.56135070544457,0.0,11287.904581554683,22.5,0.0,0.5886492945554096
2292,82800,8,687600,272.34999999999997,0.0,293.56011103591874,0.0,11311.676412167006,22.5,0.0,0.5898889640812399
2293,83100,8,687900,272.34166666666664,0.0,293.55890682790823,0.0,11334.768234827226,22.5,0.0,0.591093172091746
2294,83400,8,688200,272.3333333333333,0.0,293.5577334441733,0.0,11357.268972974203,22.5,0.0,0.5922665558266544
2295,83700,8,688500,272.325,0.0,293.55659005157634,0.0,11379.194602807482,22.5,0.0,0.5934099484236413
2296,84000,8,688800,272.31666666666666,0.0,293.55547665011727,0.0,11400.545124327065,22.5,0.0,0.5945233498827065
2297,84300,8,689100,272.30833333333334,0.0,293.55438371703735,0.0,11421.503145400458,22.5,0.0,0.5956162829626237
2298,84600,8,689400,272.29999999999995,0.0,293.55330971709606,0.0,11442.098105710602,22.5,0.0,0.5966902829039213
2299,84900,8,689700,272.29166666666663,0.0,293.5522619187186,0.0,11462.190626358584,22.5,0.0,0.5977380812813635
2300,85200,8,690000,272.2833333333333,0.0,293.5512403219051,0.0,11481.780707343316,22.5,0.0,0.5987596780948934
2301,85500,8,690300,272.275,0.0,293.55024492665547,0.0,11500.868348664797,22.5,0.0,0.599755073344511
2302,85800,8,690600,272.26666666666665,0.0,293.5492757329698,0.0,11519.453550321934,22.5,0.0,0.6007242670301594
2303,86100,8,690900,272.2583333333333,0.0,293.548332740848,0.0,11537.536312316912,22.5,0.0,0.6016672591519523
2304,0,9,691200,272.25,0.0,293.54741595029014,0.0,11555.116634648637,22.5,0.0,0.6025840497098329
2305,300,9,691500,272.2433159722222,0.0,293.54654897773105,0.0,11571.741649937716,22.5,0.0,0.6034510222689278
2306,600,9,691800,272.2395833333333,0.0,293.5457108092453,0.0,11587.814319994399,22.5,0.0,0.6042891907546846
2307,900,9,692100,272.23828125,0.0,293.54495047105036,0.0,11602.394520928196,22.5,0.0,0.6050495289496212
2308,1200,9,692400,272.2388888888889,0.0,293.54419013285536,0.0,11616.974721863084,22.5,0.0,0.6058098671446146
2309,1500,9,692700,272.24088541666663,0.0,293.5434619771117,0.0,11630.937793986182,22.5,0.0,0.6065380228882873
2310,1800,9,693000,272.24375,0.0,293.54276314081216,0.0,11644.338638156443,22.5,0.0,0.6072368591878217
2311,2100,9,693300,272.24696180555554,0.0,293.5420647580192,0.0,11657.730785911082,22.5,0.0,0.6079352419807833
2312,2400,9,693600,272.25,0.0,293.54138388288334,0.0,11670.78720785295,22.5,0.0,0.6086161171166395
2313,2700,9,693900,272.25234374999997,0.0,293.54070979147116,0.0,11683.713545504763,22.5,0.0,0.6092902085288188
2314,3000,9,694200,272.2534722222222,0.0,293.5400424837826,0.0,11696.50979886761,22.5,0.0,0.6099575162173778
2315,3300,9,694500,272.2528645833333,0.0,293.53938195981766,0.0,11709.175967941492,22.5,0.0,0.6106180401823167
2316,3600,9,694800,272.25,0.0,293.5387116131061,0.0,11722.030497432344,22.5,0.0,0.6112883868938752
2317,3900,9,695100,272.244849537037,0.0,293.5380364316354,0.0,11734.977737982528,22.5,0.0,0.6119635683645583
2318,4200,9,695400,272.23796296296297,0.0,293.5373597689622,0.0,11747.953381986712,22.5,0.0,0.6126402310378012
2319,4500,9,695700,272.22968749999995,0.0,293.53668162508643,0.0,11760.957429443806,22.5,0.0,0.6133183749135469
2320,4800,9,696000,272.22037037037035,0.0,293.53601086917996,0.0,11773.81980563243,22.5,0.0,0.6139891308200163
2321,5100,9,696300,272.21035879629625,0.0,293.5353505451048,0.0,11786.482141631752,22.5,0.0,0.6146494548951864
2322,5400,9,696600,272.2,0.0,293.5346952702436,0.0,11799.047654197615,22.5,0.0,0.6153047297563603
2323,5700,9,696900,272.1896412037037,0.0,293.53404504459644,0.0,11811.51634333002,22.5,0.0,0.615954955403538
2324,6000,9,697200,272.17962962962963,0.0,293.5334054238737,0.0,11823.781673048848,22.5,0.0,0.6165945761262606
2325,6300,9,697500,272.17031249999997,0.0,293.53278682763283,0.0,11835.643838528678,22.5,0.0,0.6172131723671441
2326,6600,9,697800,272.162037037037,0.0,293.53218057995184,0.0,11847.269208743368,22.5,0.0,0.6178194200481357
2327,6900,9,698100,272.1551504629629,0.0,293.53158668083074,0.0,11858.657783692914,22.5,0.0,0.6184133191692354
2328,7200,9,698400,272.15,0.0,293.5310067211934,0.0,11869.779055913541,22.5,0.0,0.6189932788065562
2329,7500,9,698700,272.1468171296296,0.0,293.53045732545405,0.0,11880.314236607508,22.5,0.0,0.6195426745459258
2330,7800,9,699000,272.14537037037036,0.0,293.52992756787796,0.0,11890.472837026398,22.5,0.0,0.620072432122015
2331,8100,9,699300,272.1453125,0.0,293.52941744846527,0.0,11900.254857168035,22.5,0.0,0.6205825515347101
2332,8400,9,699600,272.14629629629627,0.0,293.52892696721585,0.0,11909.660297034596,22.5,0.0,0.6210730327841247
2333,8700,9,699900,272.147974537037,0.0,293.52843945453066,0.0,11919.008811886648,22.5,0.0,0.6215605454693218
2334,9000,9,700200,272.15,0.0,293.5279620137065,0.0,11928.16418931837,22.5,0.0,0.6220379862934919
2335,9300,9,700500,272.15202546296297,0.0,293.5274966815113,0.0,11937.087372385877,22.5,0.0,0.6225033184886684
2336,9600,9,700800,272.1537037037037,0.0,293.5270434579451,0.0,11945.77836108917,22.5,0.0,0.6229565420548511
2337,9900,9,701100,272.15468749999997,0.0,293.52658647541364,0.0,11954.5414314922,22.5,0.0,0.6234135245863399
2338,10200,9,701400,272.1546296296296,0.0,293.52612410771667,0.0,11963.407767514767,22.5,0.0,0.6238758922833085
2339,10500,9,701700,272.15318287037036,0.0,293.5256635891041,0.0,11972.23864560235,22.5,0.0,0.6243364108958644
2340,10800,9,702000,272.15,0.0,293.525204919576,0.0,11981.034065753862,22.5,0.0,0.6247950804239508
2341,11100,9,702300,272.14453125,0.0,293.52473962825655,0.0,11989.956464991239,22.5,0.0,0.6252603717434226
2342,11400,9,702600,272.13680555555555,0.0,293.5242572598815,0.0,11999.20633285178,22.5,0.0,0.6257427401184827
2343,11700,9,702900,272.12734374999997,0.0,293.52376766598036,0.0,12008.594756979444,22.5,0.0,0.626232334019619
2344,12000,9,703200,272.1166666666666,0.0,293.5232708465531,0.0,12018.121737375324,22.5,0.0,0.6267291534468882
2345,12300,9,703500,272.1052951388889,0.0,293.52277060192654,0.0,12027.714399193095,22.5,0.0,0.6272293980734389
2346,12600,9,703800,272.09375,0.0,293.5222876110424,0.0,12036.976204251981,22.5,0.0,0.6277123889576046
2347,12900,9,704100,272.0825520833333,0.0,293.52180754368425,0.0,12046.181947945832,22.5,0.0,0.6281924563157304
2348,13200,9,704400,272.0722222222222,0.0,293.5213303998521,0.0,12055.331630275736,22.5,0.0,0.6286696001478731
2349,13500,9,704700,272.06328125,0.0,293.52085617954594,0.0,12064.425251241695,22.5,0.0,0.6291438204540327
2350,13800,9,705000,272.05625,0.0,293.5204160073785,0.0,12072.865967082791,22.5,0.0,0.6295839926214626
2351,14100,9,705300,272.05164930555554,0.0,293.51999327776804,0.0,12080.972205467855,22.5,0.0,0.6300067222319399
2352,14400,9,705600,272.04999999999995,0.0,293.51958631540816,0.0,12088.77609197387,22.5,0.0,0.6304136845918151
2353,14700,9,705900,272.04999999999995,0.0,293.51919512029895,0.0,12096.277626599745,22.5,0.0,0.6308048797010315
2354,15000,9,706200,272.04999999999995,0.0,293.5188071920768,0.0,12103.716515589607,22.5,0.0,0.6311928079231848
2355,15300,9,706500,272.04999999999995,0.0,293.5184236710448,0.0,12111.070892557944,22.5,0.0,0.631576328955191
2356,15600,9,706800,272.04999999999995,0.0,293.51804873279673,0.0,12118.260686561262,22.5,0.0,0.6319512672032488
2357,15900,9,707100,272.04999999999995,0.0,293.51768237733273,0.0,12125.285897597381,22.5,0.0,0.6323176226672444
2358,16200,9,707400,272.04999999999995,0.0,293.51732088007066,0.0,12132.217948036508,22.5,0.0,0.6326791199293211
2359,16500,9,707700,272.04999999999995,0.0,293.5169613327831,0.0,12139.112605877328,22.5,0.0,0.6330386672168515
2360,16800,9,708000,272.04999999999995,0.0,293.5166070146968,0.0,12145.906988860965,22.5,0.0,0.6333929853032032
2361,17100,9,708300,272.04999999999995,0.0,293.51625792581166,0.0,12152.601096986327,22.5,0.0,0.6337420741883193
2362,17400,9,708600,272.04999999999995,0.0,293.5159129269679,0.0,12159.21677471632,22.5,0.0,0.6340870730320489
2363,17700,9,708900,272.04999999999995,0.0,293.5155687906611,0.0,12165.815912488546,22.5,0.0,0.6344312093388567
2364,18000,9,709200,272.04999999999995,0.0,293.5152286752733,0.0,12172.337945352387,22.5,0.0,0.6347713247266711
2365,18300,9,709500,272.04999999999995,0.0,293.51489258080454,0.0,12178.782873306756,22.5,0.0,0.6351074191954353
2366,18600,9,709800,272.04999999999995,0.0,293.5145605072548,0.0,12185.15069635165,22.5,0.0,0.6354394927451494
2367,18900,9,710100,272.04999999999995,0.0,293.5142324546241,0.0,12191.441414488161,22.5,0.0,0.6357675453758702
2368,19200,9,710400,272.04999999999995,0.0,293.5139084229124,0.0,12197.655027716288,22.5,0.0,0.6360915770875977
2369,19500,9,710700,272.04999999999995,0.0,293.5135884121197,0.0,12203.791536034942,22.5,0.0,0.636411587880275
2370,19800,9,711000,272.04999999999995,0.0,293.51327046338304,0.0,12209.888502487629,22.5,0.0,0.6367295366169401
2371,20100,9,711300,272.04999999999995,0.0,293.512954625547,0.0,12215.94499043237,22.5,0.0,0.6370453744529527
2372,20400,9,711600,272.04999999999995,0.0,293.51264202262394,0.0,12221.939445875321,22.5,0.0,0.6373579773760412
2373,20700,9,711900,272.04999999999995,0.0,293.51233265461366,0.0,12227.871868818664,22.5,0.0,0.6376673453863191
2374,21000,9,712200,272.04999999999995,0.0,293.5120265215163,0.0,12233.742259260216,22.5,0.0,0.6379734784836728
2375,21300,9,712500,272.04999999999995,0.0,293.51172362333176,0.0,12239.55061720216,22.5,0.0,0.638276376668216
2376,21600,9,712800,272.04999999999995,0.0,293.51142396006014,0.0,19175.94174657106,22.5,0.0,1.0
2377,21900,9,713100,272.0483506944444,0.0,294.79768897480346,0.0,16343.866569128604,22.5,0.0,0.8523110251965136
2378,22200,9,713400,272.04375,0.0,294.83588519348666,0.0,15611.41810472033,22.5,0.0,0.8141148065133166
2379,22500,9,713700,272.03671875,0.0,294.8375691127958,0.0,15579.127366142526,22.5,0.0,0.8124308872041865
2380,22800,9,714000,272.02777777777777,0.0,294.8391791052669,0.0,15548.254244303967,22.5,0.0,0.8108208947330695
2381,23100,9,714300,272.01744791666664,0.0,294.8397987563128,0.0,15536.371851944685,22.5,0.0,0.8102012436871746
2382,23400,9,714600,272.00624999999997,0.0,294.84082984056204,0.0,15516.599840445559,22.5,0.0,0.8091701594379401
2383,23700,9,714900,271.9947048611111,0.0,294.8419823896422,0.0,15494.498626423796,22.5,0.0,0.8080176103577514
2384,24000,9,715200,271.9833333333333,0.0,294.843302781256,0.0,15469.178873755403,22.5,0.0,0.8066972187439774
