index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,weaBus.HDirNor,T_out,T_in,roomTempUpperSetpoint,HGloHor,heatPower,u
2201,55500,8,660300,7.820320866420158,0.0,276.4148643092105,293.5909342459272,21.0,7.820320866420158,4168.130856118872,0.5590657540727761
2202,55800,8,660600,7.0,0.0,276.4534539473684,293.5906417619975,21.0,7.0,4170.311478493526,0.55935823800246
2203,56100,8,660900,6.233855650522317,0.0,276.4918516995614,293.5903617818177,21.0,6.233855650522317,4172.398878800331,0.5596382181822719
2204,56400,8,661200,5.4427825261158596,0.0,276.52631578947364,293.5901496256395,21.0,5.4427825261158596,4173.980615306534,0.559850374360451
2205,56700,8,661500,4.64423076923077,0.0,276.55310444078947,293.5897703978822,21.0,4.64423076923077,4176.807958790322,0.5602296021177722
2206,57000,8,661800,3.855650522317189,0.0,276.56847587719295,293.5893176076749,21.0,3.855650522317189,4180.1837492419245,0.5606823923250772
2207,57300,8,662100,3.0944919278252616,0.0,276.5686883223684,293.58870324515664,21.0,3.0944919278252616,4184.764146718537,0.5612967548433403
2208,57600,8,662400,2.3782051282051286,0.0,276.54999999999995,293.58793600359985,21.0,2.3782051282051286,4190.484338276761,0.562063996400127
2209,57900,8,662700,1.7242402659069338,0.0,276.5176040591675,293.58708556398597,21.0,1.7242402659069338,4196.824815349583,0.5629144360140117
2210,58200,8,663000,1.1500474833808179,0.0,276.4799105607155,293.58618553151774,21.0,1.1500474833808179,4203.535033378467,0.563814468482235
2211,58500,8,663300,0.6730769230769234,0.0,276.4380030959752,293.5852638474292,21.0,0.6730769230769234,4210.406675687273,0.5647361525707879
2212,58800,8,663600,0.3107787274453955,0.0,276.39296525627793,293.5844287760491,21.0,0.3107787274453955,4216.63257444977,0.565571223950883
2213,59100,8,663900,0.0806030389363741,0.0,276.3458806329549,293.58363519828674,21.0,0.0806030389363741,4222.549116348268,0.5663648017132346
2214,59400,8,664200,0.0,0.0,276.29783281733745,293.5829550119156,21.0,0.0,4227.6202654587505,0.5670449880843762
2215,59700,8,664500,0.0,0.0,276.24990540075675,293.58235836774713,21.0,0.0,4232.068563267365,0.5676416322528439
2216,60000,8,664800,0.0,0.0,276.2031819745442,293.58177621382356,21.0,0.0,4236.408828637194,0.5682237861764179
2217,60300,8,665100,0.0,0.0,276.1587461300309,293.5812246354953,21.0,0.0,4240.521136774263,0.5687753645046882
2218,60600,8,665400,0.0,0.0,276.1176814585483,293.58070934848104,21.0,0.0,4244.362873972824,0.5692906515189406
2219,60900,8,665700,0.0,0.0,276.08107155142756,293.58023043964295,21.0,0.0,4247.933392629655,0.569769560357031
2220,61200,8,666000,0.0,0.0,276.04999999999995,293.5797875306426,21.0,0.0,4251.235513457815,0.5702124693573865
2221,61500,8,666300,0.0,0.0,276.02688816267244,293.579394883605,21.0,0.0,4254.162904772706,0.5706051163949724
2222,61800,8,666600,0.0,0.0,276.0122730573711,293.5790964037215,21.0,0.0,4256.388230153973,0.5709035962784696
2223,62100,8,666900,0.0,0.0,276.0044117647059,293.5788632374275,21.0,0.0,4258.126608184588,0.5711367625724506
2224,62400,8,667200,0.0,0.0,276.0015613652868,293.57869538472306,21.0,0.0,4259.378038864548,0.5713046152769152
2225,62700,8,667500,0.0,0.0,276.00197893972404,293.578531313242,21.0,0.0,4260.601278524178,0.571468686757953
2226,63000,8,667800,0.0,0.0,276.00392156862745,293.5783905273683,21.0,0.0,4261.6509116668,0.5716094726316783
2227,63300,8,668100,0.0,0.0,276.0056463326071,293.5782811944845,21.0,0.0,4262.466046135929,0.5717188055155019
2228,63600,8,668400,0.0,0.0,276.00541031227306,293.5781518893332,21.0,0.0,4263.4300844212685,0.5718481106667923
2229,63900,8,668700,0.0,0.0,276.0014705882353,293.577944840126,21.0,0.0,4264.9737457578485,0.572055159873969
2230,64200,8,669000,0.0,0.0,275.99208424110384,293.5777085407668,21.0,0.0,4266.735482446484,0.5722914592331563
2231,64500,8,669300,0.0,0.0,275.9755083514887,293.57743846245717,21.0,0.0,4268.749059074703,0.5725615375428106
2232,64800,8,669600,0.0,0.0,275.95,293.5769292089799,21.0,0.0,4272.545813064293,0.5730707910200863
2233,65100,8,669900,0.0,0.0,275.90501543209876,293.57629469386944,21.0,0.0,4277.276458773257,0.5737053061305346
2234,65400,8,670200,0.0,0.0,275.83456790123455,293.5755349171258,21.0,0.0,4282.940996201596,0.5744650828741555
2235,65700,8,670500,0.0,0.0,275.74375,293.5745775875333,21.0,0.0,4290.078394593263,0.5754224124666507
2236,66000,8,670800,0.0,0.0,275.6376543209876,293.5734026099505,21.0,0.0,4298.838473855004,0.5765973900494714
2237,66300,8,671100,0.0,0.0,275.5213734567901,293.5720439997686,21.0,0.0,4308.967631256263,0.5779560002313815
2238,66600,8,671400,0.0,0.0,275.4,293.57053445042965,21.0,0.0,4320.222119896761,0.5794655495703296
2239,66900,8,671700,0.0,0.0,275.27862654320984,293.5690690722207,21.0,0.0,4331.147289403292,0.5809309277792636
2240,67200,8,672000,0.0,0.0,275.16234567901233,293.5676280176323,21.0,0.0,4341.891113455602,0.5823719823677038
2241,67500,8,672300,0.0,0.0,275.05625,293.5662844946444,21.0,0.0,4351.9077878466815,0.5837155053555989
2242,67800,8,672600,0.0,0.0,274.9654320987654,293.56508364807746,21.0,0.0,4360.860734065561,0.5849163519225158
2243,68100,8,672900,0.0,0.0,274.8949845679012,293.56405807600856,21.0,0.0,4368.506916208545,0.5859419239914132
2244,68400,8,673200,0.0,0.0,274.84999999999997,293.5632864655025,21.0,0.0,4374.259680594341,0.5867135344975054
2245,68700,8,673500,0.0,0.0,274.82750771604935,293.56274253680806,21.0,0.0,4378.314956665524,0.5872574631919179
2246,69000,8,673800,0.0,0.0,274.81913580246913,293.56235616328337,21.0,0.0,4381.195575624062,0.5876438367166088
2247,69300,8,674100,0.0,0.0,274.821875,293.56211297917713,21.0,0.0,4383.008641742937,0.5878870208228477
2248,69600,8,674400,0.0,0.0,274.83271604938267,293.5619474686186,21.0,0.0,4384.242610486332,0.5880525313813791
2249,69900,8,674700,0.0,0.0,274.848649691358,293.5618367422255,21.0,0.0,4385.068134303879,0.588163257774454
2250,70200,8,675000,0.0,0.0,274.8666666666666,293.56175647440494,21.0,0.0,4385.666573355582,0.5882435255950327
2251,70500,8,675300,0.0,0.0,274.8837577160494,293.5616495851428,21.0,0.0,4386.46348933288,0.5883504148571889
2252,70800,8,675600,0.0,0.0,274.8969135802469,293.56150465608033,21.0,0.0,4387.544012138611,0.5884953439196466
2253,71100,8,675900,0.0,0.0,274.903125,293.56130169552563,21.0,0.0,4389.057190408727,0.5886983044743488
2254,71400,8,676200,0.0,0.0,274.8993827160494,293.5609973975934,21.0,0.0,4391.3258924202655,0.5890026024065946
2255,71700,8,676500,0.0,0.0,274.8826774691358,293.5605745818897,21.0,0.0,4394.47820709561,0.5894254181102951
2256,72000,8,676800,0.0,0.0,274.84999999999997,293.56003586045887,21.0,0.0,4398.49466026283,0.5899641395411095
2257,72300,8,677100,0.0,0.0,274.80833333333334,293.5593840010851,21.0,0.0,4403.354616627228,0.5906159989148705
2258,72600,8,677400,0.0,0.0,274.76666666666665,293.5585974843906,21.0,0.0,4409.218514530813,0.5914025156093885
2259,72900,8,677700,0.0,0.0,274.72499999999997,293.55782243531496,21.0,0.0,4414.996915270971,0.5921775646850165
2260,73200,8,678000,0.0,0.0,274.68333333333334,293.5570500637549,21.0,0.0,4420.755353716581,0.592949936245077
2261,73500,8,678300,0.0,0.0,274.64166666666665,293.55629185111377,21.0,0.0,4426.408229933688,0.5937081488862077
2262,73800,8,678600,0.0,0.0,274.59999999999997,293.555518620668,21.0,0.0,4432.173071826399,0.5944813793319668
2263,74100,8,678900,0.0,0.0,274.55833333333334,293.55476305208697,21.0,0.0,4437.8062351772405,0.5952369479130084
2264,74400,8,679200,0.0,0.0,274.51666666666665,293.55401123265085,21.0,0.0,4443.411446669959,0.5959887673491266
2265,74700,8,679500,0.0,0.0,274.47499999999997,293.5532538033036,21.0,0.0,4449.058483016806,0.5967461966963583
2266,75000,8,679800,0.0,0.0,274.43333333333334,293.5524989371014,21.0,0.0,4454.686409762043,0.5975010628985729
2267,75300,8,680100,0.0,0.0,274.39166666666665,293.55173712699843,21.0,0.0,4460.366106959677,0.5982628730015449
2268,75600,8,680400,0.0,0.0,274.34999999999997,293.55097141387483,21.0,0.0,4466.07490324018,0.5990285861251436
2269,75900,8,680700,0.0,0.0,274.30833333333334,293.55020099579235,21.0,0.0,4471.818777477352,0.5997990042076253
2270,76200,8,681000,0.0,0.0,274.26666666666665,293.54942507081273,21.0,0.0,4477.603708544996,0.6005749291872462
2271,76500,8,681300,0.0,0.0,274.22499999999997,293.54864589152794,21.0,0.0,4483.4129021787085,0.6013541084720373
2272,76800,8,681600,0.0,0.0,274.18333333333334,293.5478618838494,21.0,0.0,4489.258094041241,0.6021381161505701
2273,77100,8,681900,0.0,0.0,274.14166666666665,293.5470725385653,21.0,0.0,4495.143080575975,0.6029274614346605
2274,77400,8,682200,0.0,0.0,274.09999999999997,293.5462774824389,21.0,0.0,4501.070644460543,0.6037225175610956
2275,77700,8,682500,0.0,0.0,274.05833333333334,293.54548032600945,21.0,0.0,4507.0138672146595,0.6045196739905236
2276,78000,8,682800,0.0,0.0,274.01666666666665,293.54468014473713,21.0,0.0,4512.979641772248,0.6053198552628487
2277,78300,8,683100,0.0,0.0,273.97499999999997,293.5438767773582,21.0,0.0,4518.969170439471,0.6061232226417701
2278,78600,8,683400,0.0,0.0,273.93333333333334,293.54307046405916,21.0,0.0,4524.980662499201,0.6069295359408216
2279,78900,8,683700,0.0,0.0,273.89166666666665,293.5422934474492,21.0,0.0,4530.773732248319,0.6077065525507805
2280,79200,8,684000,0.0,0.0,273.84999999999997,293.5415457798432,21.0,0.0,4536.347989651772,0.6084542201567729
2281,79500,8,684300,0.0,0.0,273.81666666666666,293.5407125894786,21.0,0.0,4542.559864449216,0.6092874105214037
2282,79800,8,684600,0.0,0.0,273.7984848484848,293.5400953718211,21.0,0.0,4547.161548498497,0.6099046281788674
2283,80100,8,684900,0.0,0.0,273.7931818181818,293.5396168378166,21.0,0.0,4550.729272572791,0.6103831621833818
2284,80400,8,685200,0.0,0.0,273.7984848484848,293.5392428332827,21.0,0.0,4553.5176741637715,0.6107571667172921
2285,80700,8,685500,0.0,0.0,273.8121212121212,293.53895591247596,21.0,0.0,4555.656820514768,0.6110440875240215
2286,81000,8,685800,0.0,0.0,273.83181818181816,293.53875401467985,21.0,0.0,4557.162075357492,0.6112459853201245
2287,81300,8,686100,0.0,0.0,273.855303030303,293.5385478796685,21.0,0.0,4558.698920880742,0.611452120331478
2288,81600,8,686400,0.0,0.0,273.880303030303,293.5383870247841,21.0,0.0,4559.8981791115575,0.6116129752159054
2289,81900,8,686700,0.0,0.0,273.9045454545454,293.5382714500266,21.0,0.0,4560.759850049516,0.6117285499733498
2290,82200,8,687000,0.0,0.0,273.92575757575753,293.5381083688089,21.0,0.0,4561.975706772636,0.6118916311910993
2291,82500,8,687300,0.0,0.0,273.94166666666666,293.53786633395083,21.0,0.0,4563.780204638466,0.6121336660491465
2292,82800,8,687600,0.0,0.0,273.95,293.5375924193175,21.0,0.0,4565.822383088583,0.6124075806824862
2293,83100,8,687900,0.0,0.0,273.9526523919753,293.5372848831646,21.0,0.0,4568.115227747531,0.6127151168353748
2294,83400,8,688200,0.0,0.0,273.95333193041523,293.53693331284046,21.0,0.0,4570.736370440455,0.6130666871595167
2295,83700,8,688500,0.0,0.0,273.95248579545455,293.53654402773884,21.0,0.0,4573.638696744767,0.6134559722611357
2296,84000,8,688800,0.0,0.0,273.9505611672278,293.53611702785975,21.0,0.0,4576.822206660467,0.6138829721402317
2297,84300,8,689100,0.0,0.0,273.9480052258698,293.5356989079816,21.0,0.0,4579.939511472844,0.6143010920183656
2298,84600,8,689400,0.0,0.0,273.9452651515151,293.53528628772324,21.0,0.0,4583.015813711458,0.614713712276739
2299,84900,8,689700,0.0,0.0,273.94278812429854,293.5348663921121,21.0,0.0,4586.146357552311,0.6151336078878558
2300,85200,8,690000,0.0,0.0,273.9410213243546,293.5344499950652,21.0,0.0,4589.250817746978,0.6155500049347893
2301,85500,8,690300,0.0,0.0,273.9404119318182,293.53406339465556,21.0,0.0,4592.1331282527,0.615936605344416
2302,85800,8,690600,0.0,0.0,273.9414071268238,293.53368851040096,21.0,0.0,4594.928088626641,0.6163114895990134
2303,86100,8,690900,0.0,0.0,273.94445408950617,293.5333253423014,21.0,0.0,4597.635698868799,0.6166746576985815
2304,0,9,691200,0.0,0.0,273.95,293.53306650150955,21.0,0.0,4599.565493858829,0.6169334984904253
2305,300,9,691500,0.0,0.0,273.9656732253086,293.5327877241921,21.0,0.0,4601.643926190791,0.6172122758079013
2306,600,9,691800,0.0,0.0,273.9966820987654,293.5326824863917,21.0,0.0,4602.428529647099,0.6173175136082706
2307,900,9,692100,0.0,0.0,274.03984375,293.5327233325093,21.0,0.0,4602.124000239102,0.6172766674906711
2308,1200,9,692400,0.0,0.0,274.09197530864196,293.53286875539357,21.0,0.0,4601.039795730689,0.6171312446064121
2309,1500,9,692700,0.0,0.0,274.14989390432095,293.53308226405096,21.0,0.0,4599.447975776673,0.6169177359490163
2310,1800,9,693000,0.0,0.0,274.2104166666666,293.53333126931676,21.0,0.0,4597.591509834772,0.6166687306832159
2311,2100,9,693300,0.0,0.0,274.2703607253086,293.5336392790787,21.0,0.0,4595.295134169686,0.61636072092125
2312,2400,9,693600,0.0,0.0,274.32654320987655,293.5338633658706,21.0,0.0,4593.624448628826,0.6161366341293615
2313,2700,9,693900,0.0,0.0,274.37578125,293.5340586058814,21.0,0.0,4592.168831096607,0.615941394118579
2314,3000,9,694200,0.0,0.0,274.4148919753086,293.5341769707665,21.0,0.0,4591.286358281346,0.6158230292334679
2315,3300,9,694500,0.0,0.0,274.4406925154321,293.534134981061,21.0,0.0,4591.599413741878,0.6158650189389618
2316,3600,9,694800,0.0,0.0,274.45,293.5339823534076,21.0,0.0,4592.737333614392,0.6160176465923541
2317,3900,9,695100,0.0,0.0,274.45,293.5337618358341,21.0,0.0,4594.381408744568,0.6162381641658499
2318,4200,9,695400,0.0,0.0,274.45,293.5334654019341,21.0,0.0,4596.591480236993,0.6165345980658685
2319,4500,9,695700,0.0,0.0,274.45,293.53312044187385,21.0,0.0,4599.163339916873,0.6168795581261293
2320,4800,9,696000,0.0,0.0,274.45,293.5328226472059,21.0,0.0,4601.383556654027,0.6171773527941014
2321,5100,9,696300,0.0,0.0,274.45,293.53252132787884,21.0,0.0,4603.630051588506,0.6174786721211376
2322,5400,9,696600,0.0,0.0,274.45,293.5322303308421,21.0,0.0,4605.799588390052,0.6177696691578944
2323,5700,9,696900,0.0,0.0,274.45,293.5319506129434,21.0,0.0,4607.885033252511,0.6180493870566011
2324,6000,9,697200,0.0,0.0,274.45,293.5316778494944,21.0,0.0,4609.918629014608,0.6183221505056052
2325,6300,9,697500,0.0,0.0,274.45,293.53140795566316,21.0,0.0,4611.930830258512,0.6185920443368218
2326,6600,9,697800,0.0,0.0,274.45,293.53114438203875,21.0,0.0,4613.895911018251,0.6188556179612306
2327,6900,9,698100,0.0,0.0,274.45,293.53088712862115,21.0,0.0,4615.813871293824,0.6191128713788315
2328,7200,9,698400,0.0,0.0,274.45,293.53063619541035,21.0,0.0,4617.684711085233,0.619363804589625
2329,7500,9,698700,0.0,0.0,274.45,293.53039158240637,21.0,0.0,4619.508430392476,0.6196084175936107
2330,7800,9,699000,0.0,0.0,274.45,293.5301532896092,21.0,0.0,4621.285029215553,0.6198467103907886
2331,8100,9,699300,0.0,0.0,274.45,293.52991254961694,21.0,0.0,4623.079873172083,0.6200874503830391
2332,8400,9,699600,0.0,0.0,274.45,293.52967548470605,21.0,0.0,4624.84731745353,0.6203245152939303
2333,8700,9,699900,0.0,0.0,274.45,293.52944312152783,21.0,0.0,4626.579707831372,0.6205568784721436
2334,9000,9,700200,0.0,0.0,274.45,293.52921546008236,21.0,0.0,4628.277044305186,0.6207845399176222
2335,9300,9,700500,0.0,0.0,274.45,293.52899250036955,21.0,0.0,4629.939326875395,0.6210074996304229
2336,9600,9,700800,0.0,0.0,274.45,293.5287742423894,21.0,0.0,4631.566555542424,0.6212257576106026
2337,9900,9,701100,0.0,0.0,274.45,293.52856068614193,21.0,0.0,4633.158730305424,0.6214393138580476
2338,10200,9,701400,0.0,0.0,274.45,293.52835183162716,21.0,0.0,4634.71585116482,0.6216481683728148
2339,10500,9,701700,0.0,0.0,274.45,293.5281476788451,21.0,0.0,4636.2379181206115,0.621852321154904
2340,10800,9,702000,0.0,0.0,274.45,293.5279482277957,21.0,0.0,4637.724931172375,0.6220517722042587
2341,11100,9,702300,0.0,0.0,274.4489872685185,293.527753478479,21.0,0.0,4639.176890320959,0.6222465215209924
2342,11400,9,702600,0.0,0.0,274.4460648148148,293.52753123969967,21.0,0.0,4640.833797950771,0.6224687603003076
2343,11700,9,702900,0.0,0.0,274.44140625,293.52728062400627,21.0,0.0,4642.702270482118,0.6227193759937109
2344,12000,9,703200,0.0,0.0,274.43518518518516,293.5270250006853,21.0,0.0,4644.608077525324,0.6229749993146925
2345,12300,9,703500,0.0,0.0,274.42757523148146,293.5267643697367,21.0,0.0,4646.551219080389,0.6232356302632525
2346,12600,9,703800,0.0,0.0,274.41875,293.52649873116053,21.0,0.0,4648.531695147736,0.6235012688394477
2347,12900,9,704100,0.0,0.0,274.4088831018518,293.52622808495676,21.0,0.0,4650.549505726943,0.6237719150432213
2348,13200,9,704400,0.0,0.0,274.39814814814815,293.5259524311254,21.0,0.0,4652.604650818009,0.6240475688745732
2349,13500,9,704700,0.0,0.0,274.38671875,293.5256717696665,21.0,0.0,4654.697130420934,0.6243282303335037
2350,13800,9,705000,0.0,0.0,274.3747685185185,293.5253861005799,21.0,0.0,4656.826944536141,0.6246138994200693
2351,14100,9,705300,0.0,0.0,274.36247106481477,293.52509542386576,21.0,0.0,4658.994093163207,0.6249045761342131
2352,14400,9,705600,0.0,0.0,274.34999999999997,293.52479973952404,21.0,0.0,4661.198576302132,0.6252002604759354
2353,14700,9,705900,0.0,0.0,274.33619791666666,293.5244991114457,21.0,0.0,4663.439917611875,0.6255008885542565
2354,15000,9,706200,0.0,0.0,274.3201388888889,293.52419372079515,21.0,0.0,4665.716766416377,0.6258062792048236
2355,15300,9,706500,0.0,0.0,274.30234375,293.5238833708403,21.0,0.0,4668.030589457187,0.6261166291596965
2356,15600,9,706800,0.0,0.0,274.2833333333333,293.5235680615813,21.0,0.0,4670.381386733031,0.6264319384187047
2357,15900,9,707100,0.0,0.0,274.2636284722222,293.52324779301796,21.0,0.0,4672.769158245183,0.6267522069820188
2358,16200,9,707400,0.0,0.0,274.24375,293.5229225651504,21.0,0.0,4675.193903993217,0.627077434849582
2359,16500,9,707700,0.0,0.0,274.22421875,293.5225923779786,21.0,0.0,4677.655623977135,0.6274076220213942
2360,16800,9,708000,0.0,0.0,274.2055555555555,293.5222572315026,21.0,0.0,4680.154318196513,0.6277427684973986
2361,17100,9,708300,0.0,0.0,274.18828125,293.5219171257223,21.0,0.0,4682.689986651773,0.6280828742776522
2362,17400,9,708600,0.0,0.0,274.17291666666665,293.52157206063777,21.0,0.0,4685.26262934334,0.6284279393622114
2363,17700,9,708900,0.0,0.0,274.1599826388889,293.521222036249,21.0,0.0,4687.872246270367,0.628777963750963
2364,18000,9,709200,0.0,0.0,274.15,293.520867052556,21.0,0.0,4690.518837433277,0.6291329474439635
2365,18300,9,709500,0.0,0.0,274.14166666666665,293.5205757980981,21.0,0.0,4692.690293445734,0.6294242019018839
2366,18600,9,709800,0.0,0.0,274.1333333333333,293.52030924308855,21.0,0.0,4694.677602008362,0.6296907569114296
2367,18900,9,710100,0.0,0.0,274.125,293.5200608947605,21.0,0.0,4696.529170131967,0.6299391052394867
2368,19200,9,710400,0.0,0.0,274.1166666666666,293.519830753114,21.0,0.0,4698.244997816125,0.6301692468859983
2369,19500,9,710700,0.0,0.0,274.1083333333333,293.51961881814896,21.0,0.0,4699.82508506126,0.6303811818510212
2370,19800,9,711000,0.0,0.0,274.09999999999997,293.5194150150832,21.0,0.0,4701.344544696756,0.6305849849167657
2371,20100,9,711300,0.0,0.0,274.09166666666664,293.5191812910594,21.0,0.0,4703.0870808982345,0.6308187089405805
2372,20400,9,711600,0.0,0.0,274.0833333333333,293.5189493978095,21.0,0.0,4704.815967712116,0.6310506021904986
2373,20700,9,711900,0.0,0.0,274.075,293.5187193353335,21.0,0.0,4706.531205137973,0.6312806646664626
2374,21000,9,712200,0.0,0.0,274.06666666666666,293.5184911036314,21.0,0.0,4708.232793176657,0.6315088963685866
2375,21300,9,712500,0.0,0.0,274.05833333333334,293.51826470270316,21.0,0.0,4709.920731827742,0.6317352972968138
2376,21600,9,712800,0.0,0.0,274.04999999999995,293.518036926397,21.0,0.0,4711.618924648901,0.6319630736030035
2377,21900,9,713100,0.0,0.0,274.04166666666663,293.5178068696514,21.0,0.0,4713.334119351708,0.6321931303485826
2378,22200,9,713400,0.0,0.0,274.0333333333333,293.51757624473294,21.0,0.0,4715.053550083807,0.6324237552670411
2379,22500,9,713700,0.0,0.0,274.025,293.5173456198144,21.0,0.0,4716.772980816329,0.6326543801855564
2380,22800,9,714000,0.0,0.0,274.01666666666665,293.51710809144913,21.0,0.0,4718.543880395412,0.632891908550846
2381,23100,9,714300,0.0,0.0,274.0083333333333,293.51686972752935,21.0,0.0,4720.32100947508,0.6331302724706234
2382,23400,9,714600,0.0,0.0,274.0,293.5166313636096,21.0,0.0,4722.098138554749,0.6333686363904008
2383,23700,9,714900,0.0,0.0,273.9916666666666,293.5163929996898,21.0,0.0,4723.8752676344175,0.6336070003101781
2384,24000,9,715200,0.0,0.0,273.9833333333333,293.51615463577,21.0,0.0,4725.652396714086,0.6338453642299554
2385,24300,9,715500,0.0,0.0,273.97499999999997,293.5159162718502,21.0,0.0,4727.4295257941785,0.6340837281497897
2386,24600,9,715800,0.0,0.0,273.96666666666664,293.5156779079304,21.0,0.0,4729.206654873847,0.6343220920695671
2387,24900,9,716100,0.0,0.0,273.9583333333333,293.51543954401063,21.0,0.0,4730.983783953516,0.6345604559893445
2388,25200,9,716400,0.0,0.0,273.95,293.51520118009086,21.0,0.0,4732.760913033184,0.6347988199091219
2389,25500,9,716700,0.0,0.0,273.9403356481481,293.514962816171,21.0,0.0,4734.538042113277,0.6350371838289561
2390,25800,9,717000,0.0,0.0,273.9282407407407,293.51472445225124,21.0,0.0,4736.315171192945,0.6352755477487335
2391,26100,9,717300,0.0,0.0,273.9140625,293.51442429920695,21.0,0.0,4738.552970872789,0.6355757007930266
2392,26400,9,717600,0.0,0.0,273.89814814814815,293.51411013286423,21.0,0.0,4740.895247103268,0.6358898671357451
2393,26700,9,717900,0.0,0.0,273.8808449074074,293.5137959665215,21.0,0.0,4743.237523333747,0.6362040334784638
2394,27000,9,718200,0.0,0.0,273.86249999999995,293.51348260519126,21.0,0.0,4745.573797770594,0.6365173948087204
2395,27300,9,718500,0.013671875000000005,0.0,273.84346064814815,293.5131723361894,21.0,0.013671875000000005,4747.887017263653,0.6368276638105499
2396,27600,9,718800,0.05729166666666669,0.0,273.8240740740741,293.5128620671876,21.0,0.05729166666666669,4750.200236756712,0.6371379328123794
2397,27900,9,719100,0.13476562500000003,0.0,273.8046875,293.5125517981858,21.0,0.13476562500000003,4752.513456249347,0.6374482018141521
2398,28200,9,719400,0.25000000000000006,0.0,273.78564814814814,293.5123157983755,21.0,0.25000000000000006,4754.272959642933,0.637684201624495
2399,28500,9,719700,0.40690104166666674,0.0,273.7673032407407,293.5121297306082,21.0,0.40690104166666674,4755.660193249199,0.637870269391783
2400,28800,9,720000,0.6093750000000001,0.0,273.75,293.5119436628409,21.0,0.6093750000000001,4757.047426855465,0.6380563371590711
2401,29100,9,720300,0.8613281250000001,0.0,273.7333333333333,293.5117575950736,21.0,0.8613281250000001,4758.434660461731,0.6382424049263591
2402,29400,9,720600,1.1666666666666667,0.0,273.71666666666664,293.5117403155974,21.0,1.1666666666666667,4758.563488094953,0.6382596844025555
2403,29700,9,720900,1.529296875,0.0,273.7,293.5117248452994,21.0,1.529296875,4758.6788273481225,0.6382751547005796
2404,30000,9,721200,1.9531250000000002,0.0,273.68333333333334,293.51170937500143,21.0,1.9531250000000002,4758.794166600867,0.6382906249985467
2405,30300,9,721500,2.442057291666666,0.0,273.66666666666663,293.51178480079346,21.0,2.442057291666666,4758.2318274326535,0.6382151992065133
2406,30600,9,721800,3.0,0.0,273.65,293.5120080185398,21.0,3.0,4756.567621085961,0.6379919814601749
2407,30900,9,722100,3.665806648662551,0.0,273.6333333333333,293.51223123628614,21.0,3.665806648662551,4754.903414739269,0.6377687637138365
2408,31200,9,722400,4.466885288065844,0.0,273.6166666666666,293.5124544540325,21.0,4.466885288065844,4753.239208392576,0.6375455459674981
2409,31500,9,722700,5.389973958333332,0.0,273.59999999999997,293.51294444769246,21.0,5.389973958333332,4749.586046526378,0.6370555523075154
2410,31800,9,723000,6.421810699588477,0.0,273.5833333333333,293.5135131245713,21.0,6.421810699588477,4745.346259652195,0.636486875428659
2411,32100,9,723300,7.549133551954731,0.0,273.56666666666666,293.5140818014502,21.0,7.549133551954731,4741.106472778012,0.6359181985498026
2412,32400,9,723600,8.758680555555554,0.0,273.54999999999995,293.51469078245543,21.0,8.758680555555554,4736.566197326849,0.6353092175445455
2413,32700,9,723900,10.0371897505144,0.0,273.5333912037037,293.5155057324836,21.0,10.0371897505144,4730.490313884242,0.634494267516402
2414,33000,9,724200,11.37139917695473,0.0,273.5171296296296,293.5163206825118,21.0,11.37139917695473,4724.414430441211,0.6336793174882018
2415,33300,9,724500,12.748046874999998,0.0,273.5015625,293.51713563254,21.0,12.748046874999998,4718.33854699818,0.6328643674600016
2416,33600,9,724800,14.153870884773658,0.0,273.487037037037,293.51803617477435,21.0,14.153870884773658,4711.624528393039,0.6319638252256254
2417,33900,9,725100,15.575609246399173,0.0,273.47390046296294,293.5190053237179,21.0,15.575609246399173,4704.3990104885115,0.6309946762820573
2418,34200,9,725400,17.0,0.0,273.4625,293.5199744726615,21.0,17.0,4697.173492583984,0.6300255273384892
2419,34500,9,725700,18.462030606995885,0.0,273.45318287037037,293.5209436216051,21.0,18.462030606995885,4689.947974679031,0.6290563783948642
2420,34800,9,726000,19.99562757201646,0.0,273.4462962962963,293.52214951291836,21.0,19.99562757201646,4680.957417208363,0.6278504870816164
2421,35100,9,726300,21.5859375,0.0,273.4421875,293.52336878666927,21.0,21.5859375,4671.867086587713,0.6266312133307109
2422,35400,9,726600,23.218106995884774,0.0,273.4412037037037,293.5245880604201,21.0,23.218106995884774,4662.776755967488,0.6254119395798625
2423,35700,9,726900,24.877282664609055,0.0,273.4436921296296,293.5258819023356,21.0,24.877282664609055,4653.130480244962,0.6241180976643932
2424,36000,9,727200,26.54861111111111,0.0,273.45,293.52732184592264,21.0,26.54861111111111,4642.3949392955,0.6226781540773344
2425,36300,9,727500,28.217238940329217,0.0,273.4606316137566,293.5287617895097,21.0,28.217238940329217,4631.659398346039,0.6212382104902758
2426,36600,9,727800,29.868312757201647,0.0,273.47552910052906,293.53020173309676,21.0,29.868312757201647,4620.923857396578,0.6197982669032172
2427,36900,9,728100,31.486979166666664,0.0,273.4941964285714,293.53168608382396,21.0,31.486979166666664,4609.857237732867,0.6183139161760209
2428,37200,9,728400,33.05838477366255,0.0,273.51613756613756,293.53318691434805,21.0,33.05838477366255,4598.667752468014,0.6168130856519269
2429,37500,9,728700,34.567676183127574,0.0,273.54085648148146,293.53468774487214,21.0,34.567676183127574,4587.4782672031615,0.6153122551278329
