,T_in,T_out,heatPower,Q_solar
137,288.7103711767062,267.95001220703125,5000.0,710.0999755859375
138,288.7569507706054,267.95001220703125,5000.0,710.0999755859375
139,288.80321631705215,267.95001220703125,5000.0,710.0999755859375
140,288.8491821002462,267.95001220703125,5000.0,710.0999755859375
141,288.89486072485505,267.95001220703125,5000.0,710.0999755859375
142,288.9402633306491,267.95001220703125,5000.0,710.0999755859375
143,288.9853997768943,267.95001220703125,5000.0,710.0999755859375
144,289.0302788024872,268.04998779296875,5000.0,964.3587036132812
145,289.09471024662895,268.04998779296875,5000.0,964.3587036132812
146,289.1571521018478,268.04998779296875,5000.0,964.3587036132812
147,289.2178370777449,268.04998779296875,5000.0,964.3587036132812
148,289.2769614013269,268.04998779296875,5000.0,964.3587036132812
149,289.33469421924366,268.04998779296875,5000.0,964.3587036132812
150,289.39118271059033,268.04998779296875,5000.0,964.3587036132812
151,289.4465554485711,268.04998779296875,5000.0,964.3587036132812
152,289.500924944927,268.04998779296875,5000.0,964.3587036132812
153,289.55438973462543,268.04998779296875,5000.0,964.3587036132812
154,289.6070361494555,268.04998779296875,5000.0,964.3587036132812
155,289.65893985196897,268.04998779296875,5000.0,964.3587036132812
156,289.7101671713385,266.8500061035156,5000.0,865.8831787109375
157,289.75310683316707,266.8500061035156,5000.0,865.8831787109375
158,289.79549706873786,266.8500061035156,5000.0,865.8831787109375
159,289.8373808182946,266.8500061035156,5000.0,865.8831787109375
160,289.87879825845647,266.8500061035156,5000.0,865.8831787109375
161,289.91978553877357,266.8500061035156,5000.0,865.8831787109375
162,289.96037470998954,266.8500061035156,5000.0,865.8831787109375
163,290.0005940305017,266.8500061035156,5000.0,865.8831787109375
164,290.0404683664069,266.8500061035156,5000.0,865.8831787109375
165,290.08001958866936,266.8500061035156,5000.0,865.8831787109375
166,290.119266937495,266.8500061035156,5000.0,865.8831787109375
167,290.15822734719643,266.8500061035156,5000.0,865.8831787109375
168,290.1969157326222,266.75,5000.0,585.2900390625
169,290.2134921938514,266.75,5000.0,585.2900390625
170,290.2317550028162,266.75,5000.0,585.2900390625
171,290.25146360977936,266.75,5000.0,585.2900390625
172,290.27241591315135,266.75,5000.0,585.2900390625
173,290.2944381065542,266.75,5000.0,585.2900390625
174,290.31737923326267,266.75,5000.0,585.2900390625
175,290.34110764912685,266.75,5000.0,585.2900390625
176,290.36550836599224,266.75,5000.0,585.2900390625
177,290.39048088363944,266.75,5000.0,585.2900390625
178,290.41593734850926,266.75,5000.0,585.2900390625
179,290.4418009624251,266.75,5000.0,585.2900390625
180,290.4680045972368,266.8500061035156,5000.0,102.56999969482422
181,290.45689456712347,266.8500061035156,5000.0,102.56999969482422
182,290.4494954726919,266.8500061035156,5000.0,102.56999969482422
183,290.4453109422281,266.8500061035156,5000.0,102.56999969482422
184,290.4439210722786,266.8500061035156,5000.0,102.56999969482422
185,290.4449636088348,266.8500061035156,5000.0,102.56999969482422
186,290.4481234362157,266.8500061035156,5000.0,102.56999969482422
187,290.45312550641404,266.8500061035156,5000.0,102.56999969482422
188,290.4597294114916,266.8500061035156,5000.0,102.56999969482422
189,290.46772490534147,266.8500061035156,5000.0,102.56999969482422
190,290.4769280817856,266.8500061035156,5000.0,102.56999969482422
191,290.48717806471905,266.8500061035156,5000.0,102.56999969482422
192,290.4983341240875,266.1499938964844,5000.0,0.0
193,290.5022848387989,266.1499938964844,5000.0,0.0
194,290.50724131328934,266.1499938964844,5000.0,0.0
195,290.513066778329,266.1499938964844,5000.0,0.0
196,290.5196443842397,266.1499938964844,5000.0,0.0
197,290.52687291013484,266.1499938964844,5000.0,0.0
198,290.5346641677637,266.1499938964844,5000.0,0.0
199,290.54294114344873,266.1499938964844,5000.0,0.0
200,290.55163651990966,266.1499938964844,5000.0,0.0
201,290.56069143552037,266.1499938964844,5000.0,0.0
202,290.5700544174094,266.1499938964844,5000.0,0.0
203,290.5796804545714,266.1499938964844,5000.0,0.0
204,290.5895301891714,265.54998779296875,5000.0,0.0
205,290.5995692097314,265.54998779296875,5000.0,0.0
206,290.6094270596242,265.54998779296875,5000.0,0.0
207,290.61912183919947,265.54998779296875,5000.0,0.0
208,290.628669194075,265.54998779296875,5000.0,0.0
209,290.63808276033785,265.54998779296875,5000.0,0.0
210,290.6473744649963,265.54998779296875,5000.0,0.0
211,290.6565547570655,265.54998779296875,5000.0,0.0
212,290.665632798418,265.54998779296875,5000.0,0.0
213,290.67461662673253,265.54998779296875,5000.0,0.0
214,290.68351329663767,265.54998779296875,5000.0,0.0
215,290.6923290027063,265.54998779296875,5000.0,0.0
216,290.7010691869007,265.45001220703125,5000.0,0.0
217,290.70973863253,265.45001220703125,5000.0,0.0
218,290.71828481756427,265.45001220703125,5000.0,0.0
219,290.72671884372187,265.45001220703125,5000.0,0.0
220,290.73505040966245,265.45001220703125,5000.0,0.0
221,290.74328800928055,265.45001220703125,5000.0,0.0
222,290.7514390903709,265.45001220703125,5000.0,0.0
223,290.75951018816795,265.45001220703125,5000.0,0.0
224,290.76750704030843,265.45001220703125,5000.0,0.0
225,290.77543468675657,265.45001220703125,5000.0,0.0
226,290.7832975570052,265.45001220703125,5000.0,0.0
227,290.79109954629763,265.45001220703125,5000.0,0.0
228,290.79884408229714,265.3500061035156,5000.0,0.0
229,290.80653418341774,265.3500061035156,5000.0,0.0
230,290.81411578098164,265.3500061035156,5000.0,0.0
231,290.8215986210489,265.3500061035156,5000.0,0.0
232,290.8289912137608,265.3500061035156,5000.0,0.0
233,290.836301010763,265.3500061035156,5000.0,0.0
234,290.8435345456091,265.3500061035156,5000.0,0.0
235,290.8506975513186,265.3500061035156,5000.0,0.0
236,290.85779506135526,265.3500061035156,5000.0,0.0
237,290.8648314973145,265.3500061035156,5000.0,0.0
238,290.8718107454154,265.3500061035156,5000.0,0.0
239,290.8787362233514,265.3500061035156,5000.0,0.0
240,290.88561093875927,264.45001220703125,5000.0,0.0
241,290.89243754037363,264.45001220703125,5000.0,0.0
242,290.89870780284275,264.45001220703125,5000.0,0.0
243,290.90449038039355,264.45001220703125,5000.0,0.0
244,290.9098450334423,264.45001220703125,5000.0,0.0
245,290.91482394758515,264.45001220703125,5000.0,0.0
246,290.91947275410877,264.45001220703125,5000.0,0.0
247,290.9238313752652,264.45001220703125,5000.0,0.0
248,290.9279347468994,264.45001220703125,5000.0,0.0
249,290.93181344471475,264.45001220703125,5000.0,0.0
250,290.9354942301296,264.45001220703125,5000.0,0.0
251,290.9390005271676,264.45001220703125,5000.0,0.0
252,290.9423528394971,263.75,5000.0,0.0
253,290.9455691152746,263.75,5000.0,0.0
254,290.9482679641967,263.75,5000.0,0.0
255,290.95051493700447,263.75,5000.0,0.0
256,290.9523671417403,263.75,5000.0,0.0
257,290.9538744602037,263.75,5000.0,0.0
258,290.9550805084492,263.75,5000.0,0.0
259,290.95602344015606,263.75,5000.0,0.0
260,290.9567366363753,263.75,5000.0,0.0
261,290.95724930437564,263.75,5000.0,0.0
262,290.9575869999887,263.75,5000.0,0.0
263,290.9577720840976,263.75,5000.0,0.0
264,290.95782412188504,262.54998779296875,5000.0,0.0
265,290.95776023212903,262.54998779296875,5000.0,0.0
266,290.95691464624446,262.54998779296875,5000.0,0.0
267,290.95538926172253,262.54998779296875,5000.0,0.0
268,290.9532727992764,262.54998779296875,5000.0,0.0
269,290.95064272629804,262.54998779296875,5000.0,0.0
270,290.94756676175365,262.54998779296875,5000.0,0.0
271,290.94410412941545,262.54998779296875,5000.0,0.0
272,290.94030663179814,262.54998779296875,5000.0,0.0
273,290.9362195818166,262.54998779296875,5000.0,0.0
274,290.93188261515917,262.54998779296875,5000.0,0.0
275,290.92733040014167,262.54998779296875,5000.0,0.0
276,290.9225932585155,262.54998779296875,5000.0,0.0
277,290.9176977085909,262.54998779296875,5000.0,0.0
278,290.9126669404649,262.54998779296875,5000.0,0.0
279,290.90752123186616,262.54998779296875,5000.0,0.0
280,290.90227831204555,262.54998779296875,5000.0,0.0
281,290.8969536802063,262.54998779296875,5000.0,0.0
282,290.89156088415444,262.54998779296875,5000.0,0.0
283,290.8861117641393,262.54998779296875,5000.0,0.0
284,290.8806166662326,262.54998779296875,5000.0,0.0
285,290.87508462905174,262.54998779296875,5000.0,0.0
286,290.86952354715686,262.54998779296875,5000.0,0.0
287,290.8639403140357,262.54998779296875,5000.0,0.0
288,290.8583409472266,262.54998779296875,5000.0,0.0
289,290.85273069781056,262.54998779296875,5000.0,0.0
290,290.8471141462247,262.54998779296875,5000.0,0.0
291,290.84149528610686,262.54998779296875,5000.0,0.0
292,290.83587759766544,262.54998779296875,5000.0,0.0
293,290.83026411188376,262.54998779296875,5000.0,0.0
294,290.82465746670346,262.54998779296875,5000.0,0.0
295,290.81905995618916,262.54998779296875,5000.0,0.0
296,290.81347357355116,262.54998779296875,5000.0,0.0
297,290.8079000487933,262.54998779296875,5000.0,0.0
298,290.80234088165736,262.54998779296875,5000.0,0.0
299,290.7967973704521,262.54998779296875,5000.0,0.0
300,290.7912706372804,262.8500061035156,5000.0,0.0
301,290.7857616501145,262.8500061035156,5000.0,0.0
302,290.78044142876195,262.8500061035156,5000.0,0.0
303,290.7752884902703,262.8500061035156,5000.0,0.0
304,290.77028413294096,262.8500061035156,5000.0,0.0
305,290.76541201960697,262.8500061035156,5000.0,0.0
306,290.7606578575387,262.8500061035156,5000.0,0.0
307,290.756009134253,262.8500061035156,5000.0,0.0
308,290.7514548920102,262.8500061035156,5000.0,0.0
309,290.7469855325111,262.8500061035156,5000.0,0.0
310,290.7425926467166,262.8500061035156,5000.0,0.0
311,290.73826886618514,262.8500061035156,5000.0,0.0
312,290.7340077330734,264.6499938964844,5000.0,0.0
313,290.72980358640956,264.6499938964844,5000.0,0.0
314,290.72667258247446,264.6499938964844,5000.0,0.0
315,290.72447717873393,264.6499938964844,5000.0,0.0
316,290.72309767297213,264.6499938964844,5000.0,0.0
317,290.7224295586213,264.6499938964844,5000.0,0.0
318,290.7223814778868,264.6499938964844,5000.0,0.0
319,290.72287352607646,264.6499938964844,5000.0,0.0
320,290.7238358018635,264.6499938964844,5000.0,0.0
321,290.72520715083505,264.6499938964844,5000.0,0.0
322,290.7269340703484,264.6499938964844,5000.0,0.0
323,290.72896975274836,264.6499938964844,5000.0,0.0
324,290.73127324866215,264.95001220703125,5000.0,0.0
325,290.7338087350155,264.95001220703125,5000.0,0.0
326,290.73671506120775,264.95001220703125,5000.0,0.0
327,290.73994261717473,264.95001220703125,5000.0,0.0
328,290.74344811219163,264.95001220703125,5000.0,0.0
329,290.7471937160559,264.95001220703125,5000.0,0.0
330,290.75114635212645,264.95001220703125,5000.0,0.0
331,290.75527709459544,264.95001220703125,5000.0,0.0
332,290.7595606467388,264.95001220703125,5000.0,0.0
333,290.76397488637525,264.95001220703125,5000.0,0.0
334,290.76850046883226,264.95001220703125,5000.0,0.0
335,290.7731204797697,264.95001220703125,5000.0,0.0
336,290.77782013146566,266.54998779296875,5000.0,0.0
337,290.78258649707624,266.54998779296875,5000.0,0.0
338,290.7883159402274,266.54998779296875,5000.0,0.0
339,290.794880196875,266.54998779296875,5000.0,0.0
340,290.8021676330935,266.54998779296875,5000.0,0.0
341,290.81008079771163,266.54998779296875,5000.0,0.0
342,290.81853451838253,266.54998779296875,5000.0,0.0
343,290.8274543203902,266.54998779296875,5000.0,0.0
344,290.8367750732997,266.54998779296875,5000.0,0.0
345,290.8464398174985,266.54998779296875,5000.0,0.0
346,290.85639874119545,266.54998779296875,5000.0,0.0
347,290.8666082865964,266.54998779296875,5000.0,0.0
348,290.87703036823115,267.1499938964844,5000.0,0.0
349,290.88763168910543,267.1499938964844,5000.0,0.0
350,290.8987235156395,267.1499938964844,5000.0,0.0
351,290.9102360110836,267.1499938964844,5000.0,0.0
352,290.92210831578956,267.1499938964844,5000.0,0.0
353,290.9342872869476,267.1499938964844,5000.0,0.0
354,290.94672648489825,267.1499938964844,5000.0,0.0
355,290.9593853179117,267.1499938964844,5000.0,0.0
356,290.97222830517313,267.1499938964844,5000.0,0.0
357,290.98522443589803,267.1499938964844,5000.0,0.0
358,290.99834660995873,267.1499938964844,5000.0,0.0
359,291.0115711489072,267.1499938964844,5000.0,0.0
360,291.02487736826754,267.45001220703125,5000.0,0.0
361,291.0382472033247,267.45001220703125,5000.0,0.0
362,291.05183506833316,267.45001220703125,5000.0,0.0
363,291.06560499849144,267.45001220703125,5000.0,0.0
364,291.07952566843426,267.45001220703125,5000.0,0.0
365,291.09356974316063,267.45001220703125,5000.0,0.0
366,291.10771335461624,267.45001220703125,5000.0,0.0
367,291.12193565958023,267.45001220703125,5000.0,0.0
368,291.1362184584669,267.45001220703125,5000.0,0.0
369,291.1505458637784,267.45001220703125,5000.0,0.0
370,291.1649040107005,267.45001220703125,5000.0,0.0
371,291.17928080411116,267.45001220703125,5000.0,0.0
372,291.1936656972858,267.54998779296875,5000.0,0.0
373,291.2080494982816,267.54998779296875,5000.0,0.0
374,291.2224809294033,267.54998779296875,5000.0,0.0
375,291.2369456217889,267.54998779296875,5000.0,0.0
376,291.2514310754238,267.54998779296875,5000.0,0.0
377,291.2659264023993,267.54998779296875,5000.0,0.0
378,291.2804221171015,267.54998779296875,5000.0,0.0
379,291.2949099579165,267.54998779296875,5000.0,0.0
380,291.3093827331042,267.54998779296875,5000.0,0.0
381,291.3238341866035,267.54998779296875,5000.0,0.0
382,291.3382588808435,267.54998779296875,5000.0,0.0
383,291.3526520942813,267.54998779296875,5000.0,0.0
384,291.3670097317711,268.45001220703125,5000.0,274.6932373046875
385,291.4027218007371,268.45001220703125,5000.0,274.6932373046875
386,291.43695373376977,268.45001220703125,5000.0,274.6932373046875
387,291.46988905214124,268.45001220703125,5000.0,274.6932373046875
388,291.50168055489,268.45001220703125,5000.0,274.6932373046875
389,291.5324592081409,268.45001220703125,5000.0,274.6932373046875
390,291.5623386763836,268.45001220703125,5000.0,274.6932373046875
391,291.59141812787135,268.45001220703125,5000.0,274.6932373046875
392,291.61978427534933,268.45001220703125,5000.0,274.6932373046875
393,291.64751301392204,268.45001220703125,5000.0,274.6932373046875
394,291.6746708014851,268.45001220703125,5000.0,274.6932373046875
395,291.7013158478448,268.45001220703125,5000.0,274.6932373046875
396,291.72749914855365,269.04998779296875,5000.0,597.2636108398438
397,291.778387689284,269.04998779296875,5000.0,597.2636108398438
398,291.82695058578395,269.04998779296875,5000.0,597.2636108398438
399,291.8734745880441,269.04998779296875,5000.0,597.2636108398438
400,291.9182013161186,269.04998779296875,5000.0,597.2636108398438
401,291.9613389352632,269.04998779296875,5000.0,597.2636108398438
402,292.00306849110535,269.04998779296875,5000.0,597.2636108398438
403,292.0435480671948,269.04998779296875,5000.0,597.2636108398438
404,292.0829159281177,269.04998779296875,5000.0,597.2636108398438
405,292.12129309316254,269.04998779296875,5000.0,597.2636108398438
406,292.1587855253372,269.04998779296875,5000.0,597.2636108398438
407,292.195486024381,269.04998779296875,5000.0,597.2636108398438
408,292.23147587524744,269.75,5000.0,189.36000061035156
409,292.23505809464547,269.75,5000.0,189.36000061035156
410,292.24135378874496,269.75,5000.0,189.36000061035156
411,292.24999049964066,269.75,5000.0,189.36000061035156
412,292.26065476274096,269.75,5000.0,189.36000061035156
413,292.27307676481473,269.75,5000.0,189.36000061035156
414,292.2870220435718,269.75,5000.0,189.36000061035156
415,292.3022860544668,269.75,5000.0,189.36000061035156
416,292.3186900699012,269.75,5000.0,189.36000061035156
417,292.3360778241561,269.75,5000.0,189.36000061035156
418,292.3543126608191,269.75,5000.0,189.36000061035156
419,292.3732750663361,269.75,5000.0,189.36000061035156
420,292.3928605223107,269.75,5000.0,473.3999938964844
421,292.4350991252238,269.75,5000.0,473.3999938964844
422,292.4757746554032,269.75,5000.0,473.3999938964844
423,292.51507860360755,269.75,5000.0,473.3999938964844
424,292.55317015601264,269.75,5000.0,473.3999938964844
425,292.5901856680566,269.75,5000.0,473.3999938964844
426,292.6262434584852,269.75,5000.0,473.3999938964844
427,292.6614467558575,269.75,5000.0,473.3999938964844
428,292.6958858310295,269.75,5000.0,473.3999938964844
429,292.72963970398314,269.75,5000.0,473.3999938964844
430,292.76277758055977,269.75,5000.0,473.3999938964844
431,292.79536008940266,269.75,5000.0,473.3999938964844
432,292.82744035712585,271.45001220703125,5000.0,244.58999633789062
433,292.84124485312407,271.45001220703125,5000.0,244.58999633789062
434,292.8572219185306,271.45001220703125,5000.0,244.58999633789062
435,292.8750710124587,271.45001220703125,5000.0,244.58999633789062
436,292.89453664394364,271.45001220703125,5000.0,244.58999633789062
437,292.9153979698633,271.45001220703125,5000.0,244.58999633789062
438,292.93746276134493,271.45001220703125,5000.0,244.58999633789062
439,292.9605632199651,271.45001220703125,5000.0,244.58999633789062
440,292.9845527080428,271.45001220703125,5000.0,244.58999633789062
441,293.0093030271904,271.45001220703125,5000.0,244.58999633789062
442,293.0347020867605,271.45001220703125,5000.0,244.58999633789062
443,293.0606518813863,271.45001220703125,5000.0,244.58999633789062
444,293.0870667275407,271.95001220703125,5000.0,347.1600036621094
445,293.1218600404189,271.95001220703125,5000.0,347.1600036621094
446,293.15653410900035,271.95001220703125,5000.0,347.1600036621094
447,293.19108910337025,271.95001220703125,5000.0,347.1600036621094
448,293.22552238415506,271.95001220703125,5000.0,347.1600036621094
449,293.2598307014914,271.95001220703125,5000.0,347.1600036621094
450,293.2940109310278,271.95001220703125,5000.0,347.1600036621094
451,293.3280602936115,271.95001220703125,5000.0,347.1600036621094
452,293.3619763959739,271.95001220703125,5000.0,347.1600036621094
453,293.3957572122077,271.95001220703125,5000.0,347.1600036621094
454,293.4294010482287,271.95001220703125,5000.0,347.1600036621094
455,293.46290650377557,271.95001220703125,5000.0,347.1600036621094
456,293.496272436692,274.04998779296875,5000.0,236.6999969482422
457,293.5208951270543,274.04998779296875,5000.0,236.6999969482422
458,293.54735150180846,274.04998779296875,5000.0,236.6999969482422
459,293.57538398549303,274.04998779296875,5000.0,236.6999969482422
460,293.6047713250267,274.04998779296875,5000.0,236.6999969482422
461,293.63532145145723,274.04998779296875,5000.0,236.6999969482422
462,293.66686690510375,274.04998779296875,5000.0,236.6999969482422
463,293.69926142921344,274.04998779296875,5000.0,236.6999969482422
464,293.73237720236125,274.04998779296875,5000.0,236.6999969482422
465,293.76610249273114,274.04998779296875,5000.0,236.6999969482422
466,293.80033963262485,274.04998779296875,5000.0,236.6999969482422
467,293.8350032557124,274.04998779296875,5000.0,236.6999969482422
468,293.8700187579581,274.6499938964844,5000.0,31.559999465942383
469,293.88934431653684,274.6499938964844,5000.0,31.559999465942383
470,293.9106951296558,274.6499938964844,5000.0,31.559999465942383
471,293.9337882995328,274.6499938964844,5000.0,31.559999465942383
472,293.958382685122,274.6499938964844,5000.0,31.559999465942383
473,293.98426961877357,274.6499938964844,5000.0,31.559999465942383
474,294.0112673968634,274.6499938964844,0.0,31.559999465942383
475,294.03921739231725,274.6499938964844,0.0,31.559999465942383
476,293.8180269768511,274.6499938964844,0.0,31.559999465942383
477,293.5307811539736,274.6499938964844,0.0,31.559999465942383
478,293.24003082613166,274.6499938964844,0.0,31.559999465942383
479,292.9656329193373,274.6499938964844,0.0,31.559999465942383
480,292.7125067099159,273.8500061035156,0.0,0.0
481,292.4780500016489,273.8500061035156,0.0,0.0
482,292.26277551963074,273.8500061035156,0.0,0.0
483,292.06464481737686,273.8500061035156,0.0,0.0
484,291.8816718985399,273.8500061035156,0.0,0.0
485,291.7120465226624,273.8500061035156,0.0,0.0
486,291.55415862706104,273.8500061035156,0.0,0.0
487,291.4065898840207,273.8500061035156,0.0,0.0
488,291.2680956650524,273.8500061035156,0.0,0.0
489,291.137585455545,273.8500061035156,0.0,0.0
490,291.014104357977,273.8500061035156,0.0,0.0
491,290.8968164207539,273.8500061035156,0.0,0.0
492,290.7849898764114,273.6499938964844,0.0,0.0
493,290.67798416201646,273.6499938964844,0.0,0.0
494,290.5751250811366,273.6499938964844,0.0,0.0
495,290.4759365516516,273.6499938964844,0.0,0.0
496,290.3800017019621,273.6499938964844,0.0,0.0
497,290.28695552196575,273.6499938964844,0.0,0.0
498,290.1964784020075,273.6499938964844,0.0,0.0
499,290.10829046820925,273.6499938964844,0.0,0.0
500,290.02214662159906,273.6499938964844,0.0,0.0
501,289.9378321955853,273.6499938964844,5000.0,0.0
502,289.8551591554125,273.6499938964844,5000.0,0.0
503,290.0239167822284,273.6499938964844,5000.0,0.0
504,290.2607545611421,273.04998779296875,5000.0,0.0
505,290.50288916716715,273.04998779296875,5000.0,0.0
