,T_in,T_out,heatPower,Q_solar
1351,269.85635,265.65,5155.069,0.0
1352,269.87823,265.65,5155.069,0.0
1353,269.89813,265.65,5155.069,0.0
1354,269.91623,265.65,5155.069,0.0
1355,269.9327,265.65,5155.069,0.0
1356,269.9477,265.15,5155.069,0.0
1357,269.9162,265.15,5155.069,0.0
1358,269.88757,265.15,5155.069,0.0
1359,269.8615,265.15,5155.069,0.0
1360,269.83783,265.15,5155.069,0.0
1361,269.81628,265.15,5155.069,0.0
1362,269.79666,265.15,5155.069,0.0
1363,269.7788,265.15,5155.069,0.0
1364,269.76257,265.15,5155.069,0.0
1365,269.7478,265.15,5155.069,0.0
1366,269.73438,265.15,5155.069,0.0
1367,269.72214,265.15,5155.069,0.0
1368,269.71103,264.65,5155.069,0.0
1369,269.6558,264.65,5155.069,0.0
1370,269.60556,264.65,5155.069,0.0
1371,269.55984,264.65,5155.069,0.0
1372,269.51825,264.65,5155.069,0.0
1373,269.4804,264.65,5155.069,0.0
1374,269.44598,264.65,5155.069,0.0
1375,269.41467,264.65,5155.069,0.0
1376,269.38617,264.65,5155.069,0.0
1377,269.36026,264.65,5155.069,0.0
1378,269.33667,264.65,5155.069,0.0
1379,269.31522,264.65,5155.069,0.0
1380,269.2957,264.55,5155.069,0.0
1381,269.2689,264.55,5155.069,0.0
1382,269.24454,264.55,548.7778,0.0
1383,268.9921,264.55,42.463924,0.0
1384,268.65472,264.55,42.463924,0.0
1385,268.30927,264.55,42.463924,0.0
1386,267.98117,264.55,42.463924,0.0
1387,267.67773,264.55,42.463924,0.0
1388,267.3999,264.55,42.463924,0.0
1389,267.1465,264.55,42.463924,0.0
1390,266.91574,264.55,42.463924,0.0
1391,266.70572,264.55,42.463924,0.0
1392,266.5146,265.65,42.463924,0.0
1393,266.43997,265.65,42.463924,0.0
1394,266.37204,265.65,42.463924,0.0
1395,266.31024,265.65,42.463924,0.0
1396,266.254,265.65,42.463924,0.0
1397,266.20282,265.65,42.463924,0.0
1398,266.15625,265.65,42.463924,0.0
1399,266.1139,265.65,42.463924,0.0
1400,266.07535,265.65,42.463924,0.0
1401,266.04028,265.65,42.463924,0.0
1402,266.0084,265.65,42.463924,0.0
1403,265.97937,265.65,42.463924,0.0
1404,265.95297,265.95,42.463924,0.0
1405,265.95602,265.95,42.463924,0.0
1406,265.9588,265.95,42.463924,0.0
1407,265.9613,265.95,42.463924,0.0
1408,265.9636,265.95,42.463924,0.0
1409,265.96567,265.95,42.463924,0.0
1410,265.96756,265.95,42.463924,0.0
1411,265.96927,265.95,42.463924,0.0
1412,265.97083,265.95,42.463924,0.0
1413,265.97226,265.95,42.463924,0.0
1414,265.97357,265.95,42.463924,0.0
1415,265.97476,265.95,42.463924,0.0
1416,265.97583,266.35,42.463924,0.0
1417,266.0129,266.35,42.463924,0.0
1418,266.04663,266.35,42.463924,0.0
1419,266.0773,266.35,42.463924,0.0
1420,266.1052,266.35,42.463924,0.0
1421,266.13058,266.35,42.463924,0.0
1422,266.1537,266.35,42.463924,0.0
1423,266.1747,266.35,42.463924,0.0
1424,266.19382,266.35,42.463924,0.0
1425,266.2112,266.35,42.463924,0.0
1426,266.22705,266.35,42.463924,0.0
1427,266.24146,266.35,42.463924,0.0
1428,266.25455,266.65,42.463924,0.0
1429,266.29355,266.65,42.463924,0.0
1430,266.329,266.65,42.463924,0.0
1431,266.36127,266.65,42.463924,0.0
1432,266.39062,266.65,42.463924,0.0
1433,266.41733,266.65,42.463924,0.0
1434,266.44162,266.65,42.463924,0.0
1435,266.4637,266.65,42.463924,0.0
1436,266.48383,266.65,42.463924,0.0
1437,266.5021,266.65,42.463924,0.0
1438,266.51874,266.65,42.463924,0.0
1439,266.53387,266.65,42.463924,0.0
1440,266.54767,267.65,42.463924,0.0
1441,266.65045,267.65,42.463924,0.0
1442,266.74393,267.65,42.463924,0.0
1443,266.82895,267.65,42.463924,0.0
1444,266.9063,267.65,42.463924,0.0
1445,266.97668,267.65,42.463924,0.0
1446,267.0407,267.65,42.463924,0.0
1447,267.09897,267.65,42.463924,0.0
1448,267.15198,267.65,42.463924,0.0
1449,267.2002,267.65,42.463924,0.0
1450,267.24408,267.65,42.463924,0.0
1451,267.284,267.65,42.463924,0.0
1452,267.3203,268.25,42.463924,0.0
1453,267.4075,268.25,42.463924,0.0
1454,267.48682,268.25,42.463924,0.0
1455,267.55896,268.25,42.463924,0.0
1456,267.6246,268.25,42.463924,0.0
1457,267.68433,268.25,42.463924,0.0
1458,267.73865,268.25,42.463924,0.0
1459,267.7881,268.25,42.463924,0.0
1460,267.83307,268.25,42.463924,0.0
1461,267.874,268.25,42.463924,0.0
1462,267.91122,268.25,42.463924,0.0
1463,267.9451,268.25,42.463924,0.0
1464,267.9759,268.25,42.463924,0.0
1465,268.0039,268.25,42.463924,0.0
1466,268.02942,268.25,4785.048,0.0
1467,268.2897,268.25,5155.069,0.0
1468,268.62982,268.25,5155.069,0.0
1469,268.97623,268.25,5155.069,0.0
1470,269.30463,268.25,5155.069,0.0
1471,269.60812,268.25,5155.069,0.0
1472,269.88596,268.25,5155.069,0.0
1473,270.13934,268.25,5155.069,0.0
1474,270.3701,268.25,5155.069,0.0
1475,270.58008,268.25,5155.069,0.0
1476,270.77118,268.05,5155.069,0.0
1477,270.927,268.05,5155.069,0.0
1478,271.06876,268.05,5155.069,0.0
1479,271.19775,268.05,5155.069,0.0
1480,271.3151,268.05,5155.069,0.0
1481,271.42188,268.05,5155.069,0.0
1482,271.519,268.05,5155.069,0.0
1483,271.6074,268.05,5155.069,0.0
1484,271.6878,268.05,5155.069,0.0
1485,271.76096,268.05,5155.069,0.0
1486,271.8275,268.05,5155.069,0.0
1487,271.88806,268.05,5155.069,0.0
1488,271.94315,267.75,5155.069,0.0
1489,271.9662,267.75,5155.069,0.0
1490,271.98715,267.75,5155.069,0.0
1491,272.00626,267.75,5155.069,0.0
1492,272.02362,267.75,5155.069,0.0
1493,272.03943,267.75,5155.069,0.0
1494,272.0538,267.75,5155.069,0.0
1495,272.0669,267.75,5155.069,0.0
1496,272.0788,267.75,5155.069,0.0
1497,272.08963,267.75,5155.069,0.0
1498,272.0995,267.75,5155.069,0.0
1499,272.10846,267.75,5155.069,0.0
1500,272.1166,267.65,5155.069,0.0
1501,272.115,267.65,5155.069,0.0
1502,272.11353,267.65,5155.069,0.0
1503,272.1122,267.65,5155.069,0.0
1504,272.111,267.65,5155.069,0.0
1505,272.1099,267.65,5155.069,0.0
1506,272.1089,267.65,5155.069,0.0
1507,272.10797,267.65,5155.069,0.0
1508,272.10715,267.65,5155.069,0.0
1509,272.10638,267.65,5155.069,0.0
1510,272.1057,267.65,5155.069,0.0
1511,272.1051,267.65,5155.069,0.0
1512,272.10452,267.75,5155.069,0.0
1513,272.11304,267.75,5155.069,0.0
1514,272.1208,267.75,5155.069,0.0
1515,272.12784,267.75,5155.069,0.0
1516,272.13425,267.75,5155.069,0.0
1517,272.14008,267.75,5155.069,0.0
1518,272.1454,267.75,5155.069,0.0
1519,272.1502,267.75,5155.069,0.0
1520,272.1546,267.75,5155.069,0.0
1521,272.1586,267.75,5155.069,0.0
1522,272.16223,267.75,5155.069,0.0
1523,272.16553,267.75,5155.069,0.0
1524,272.16852,267.95,5155.069,0.0
1525,272.1893,267.95,5155.069,0.0
1526,272.2082,267.95,5155.069,0.0
1527,272.2254,267.95,5155.069,0.0
1528,272.24106,267.95,5155.069,0.0
1529,272.25528,267.95,5155.069,0.0
1530,272.26822,267.95,5155.069,0.0
1531,272.28,267.95,5155.069,0.0
1532,272.2907,267.95,5155.069,0.0
1533,272.30048,267.95,5155.069,0.0
1534,272.30936,267.95,5155.069,0.0
1535,272.3174,267.95,5155.069,0.0
1536,272.32477,268.15,5155.069,235.99474
1537,272.3679,268.15,5155.069,235.99474
1538,272.4071,268.15,5155.069,235.99474
1539,272.44278,268.15,5155.069,235.99474
1540,272.47522,268.15,5155.069,235.99474
1541,272.50473,268.15,5155.069,235.99474
1542,272.5316,268.15,5155.069,235.99474
1543,272.55603,268.15,5155.069,235.99474
1544,272.57825,268.15,5155.069,235.99474
1545,272.59848,268.15,5155.069,235.99474
1546,272.61688,268.15,5155.069,235.99474
1547,272.63364,268.15,5155.069,235.99474
1548,272.64886,269.45,5155.069,630.79
1549,272.8108,269.45,5155.069,630.79
1550,272.95807,269.45,5155.069,630.79
1551,273.09204,269.45,5155.069,630.79
1552,273.21393,269.45,5155.069,630.79
1553,273.3248,269.45,5155.069,630.79
1554,273.4257,269.45,5155.069,630.79
1555,273.51746,269.45,5155.069,630.79
1556,273.60095,269.45,5155.069,630.79
1557,273.6769,269.45,5155.069,630.79
1558,273.74603,269.45,5155.069,630.79
1559,273.80893,269.45,5155.069,630.79
1560,273.86615,269.55,5155.069,189.36
1561,273.89285,269.55,5155.069,189.36
1562,273.91714,269.55,5155.069,189.36
1563,273.93924,269.55,5155.069,189.36
1564,273.95935,269.55,5155.069,189.36
1565,273.97766,269.55,5155.069,189.36
1566,273.99432,269.55,5155.069,189.36
1567,274.00946,269.55,5155.069,189.36
1568,274.02325,269.55,5155.069,189.36
1569,274.0358,269.55,5155.069,189.36
1570,274.0472,269.55,5155.069,189.36
1571,274.0576,269.55,5155.069,189.36
1572,274.06702,271.25,5155.069,1389.2417
1573,274.32248,271.25,5155.069,1389.2417
1574,274.5548,271.25,5155.069,1389.2417
1575,274.76614,271.25,5155.069,1389.2417
1576,274.9584,271.25,5155.069,1389.2417
1577,275.13333,271.25,5155.069,1389.2417
1578,275.29248,271.25,5155.069,1389.2417
1579,275.43726,271.25,5155.069,1389.2417
1580,275.569,271.25,5155.069,1389.2417
1581,275.68884,271.25,5155.069,1389.2417
1582,275.79788,271.25,5155.069,1389.2417
1583,275.8971,271.25,5155.069,1389.2417
1584,275.98734,272.35,5155.069,220.92
1585,276.07773,272.35,5155.069,220.92
1586,276.15997,272.35,5155.069,220.92
1587,276.2348,272.35,5155.069,220.92
1588,276.3029,272.35,5155.069,220.92
1589,276.3648,272.35,5155.069,220.92
1590,276.42114,272.35,5155.069,220.92
1591,276.4724,272.35,5155.069,220.92
1592,276.51904,272.35,5155.069,220.92
1593,276.56146,272.35,5155.069,220.92
1594,276.60007,272.35,5155.069,220.92
1595,276.6352,272.35,5155.069,220.92
1596,276.66714,272.55,5155.069,913.81976
1597,276.76822,272.55,5155.069,913.81976
1598,276.86017,272.55,5155.069,913.81976
1599,276.94382,272.55,5155.069,913.81976
1600,277.0199,272.55,5155.069,913.81976
1601,277.08914,272.55,5155.069,913.81976
1602,277.15213,272.55,5155.069,913.81976
1603,277.20944,272.55,5155.069,913.81976
1604,277.26157,272.55,5155.069,913.81976
1605,277.309,272.55,5155.069,913.81976
1606,277.35214,272.55,5155.069,913.81976
1607,277.39142,272.55,5155.069,913.81976
1608,277.42712,273.25,5155.069,449.73
1609,277.48666,273.25,5155.069,449.73
1610,277.5408,273.25,5155.069,449.73
1611,277.59006,273.25,5155.069,449.73
1612,277.6349,273.25,5155.069,449.73
1613,277.67566,273.25,5155.069,449.73
1614,277.71277,273.25,5155.069,449.73
1615,277.74652,273.25,5155.069,449.73
1616,277.77722,273.25,5155.069,449.73
1617,277.80515,273.25,5155.069,449.73
1618,277.83057,273.25,5155.069,449.73
1619,277.8537,273.25,5155.069,449.73
1620,277.87473,273.25,5155.069,102.57
1621,277.86682,273.25,5155.069,102.57
1622,277.85965,273.25,5155.069,102.57
1623,277.85312,273.25,5155.069,102.57
1624,277.8472,273.25,5155.069,102.57
1625,277.8418,273.25,5155.069,102.57
1626,277.83688,273.25,5155.069,102.57
1627,277.83243,273.25,5155.069,102.57
1628,277.82837,273.25,5155.069,102.57
1629,277.82468,273.25,5155.069,102.57
1630,277.82132,273.25,5155.069,102.57
1631,277.81827,273.25,5155.069,102.57
1632,277.8155,272.05,5155.069,0.0
1633,277.69666,272.05,5155.069,0.0
1634,277.5886,272.05,5155.069,0.0
1635,277.4903,272.05,5155.069,0.0
1636,277.40088,272.05,5155.069,0.0
1637,277.31952,272.05,5155.069,0.0
1638,277.24548,272.05,5155.069,0.0
1639,277.17813,272.05,5155.069,0.0
1640,277.11685,272.05,5155.069,0.0
1641,277.0611,272.05,5155.069,0.0
1642,277.01038,272.05,5155.069,0.0
1643,276.96423,272.05,5155.069,0.0
1644,276.92224,272.45,5155.069,0.0
1645,276.92014,272.45,5155.069,0.0
1646,276.9182,272.45,5155.069,0.0
1647,276.91647,272.45,5155.069,0.0
1648,276.9149,272.45,5155.069,0.0
1649,276.91345,272.45,5155.069,0.0
1650,276.91214,272.45,5155.069,0.0
1651,276.91095,272.45,5155.069,0.0
1652,276.90985,272.45,5155.069,0.0
1653,276.90884,272.45,5155.069,0.0
1654,276.90793,272.45,5155.069,0.0
1655,276.9071,272.45,5155.069,0.0
1656,276.90637,271.95,5155.069,0.0
1657,276.86057,271.95,5155.069,0.0
1658,276.8189,271.95,5155.069,0.0
1659,276.781,271.95,5155.069,0.0
1660,276.74652,271.95,5155.069,0.0
1661,276.71515,271.95,5155.069,0.0
1662,276.6866,271.95,5155.069,0.0
1663,276.66064,271.95,5155.069,0.0
1664,276.63702,271.95,5155.069,0.0
1665,276.61554,271.95,5155.069,0.0
1666,276.596,271.95,5155.069,0.0
1667,276.57822,271.95,5155.069,0.0
1668,276.56204,269.65,5155.069,0.0
1669,276.33975,269.65,5155.069,0.0
1670,276.13757,269.65,5155.069,0.0
1671,275.95367,269.65,5155.069,0.0
1672,275.78638,269.65,5155.069,0.0
1673,275.63416,269.65,5155.069,0.0
1674,275.49567,269.65,5155.069,0.0
1675,275.3697,269.65,5155.069,0.0
1676,275.25507,269.65,548.7778,0.0
1677,274.9205,269.65,42.463924,0.0
1678,274.50842,269.65,42.463924,0.0
1679,274.09497,269.65,42.463924,0.0
1680,273.70505,269.55,42.463924,0.0
