index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,totalHeatingPower.y,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,weaDat.weaBus.HGloHor,thermalZone.TAir,u
1421,80700,5,426300,0.0,111.00415268496123,22.0,0.0,276.5148326210826,0.0,287.6206415409242,0.00803125550950552
1422,81000,5,426600,0.0,111.00415268496123,22.0,0.0,276.5548076923077,0.0,287.59681465037187,0.00803125550950552
1423,81300,5,426900,0.0,111.00415268496123,22.0,0.0,276.59396011396007,0.0,287.5734674790118,0.00803125550950552
1424,81600,5,427200,0.0,111.00415268496123,22.0,0.0,276.63236467236464,0.0,287.55061761156065,0.00803125550950552
1425,81900,5,427500,0.0,111.00415268496123,22.0,0.0,276.67009615384615,0.0,287.5282658824458,0.00803125550950552
1426,82200,5,427800,0.0,111.00415268496123,22.0,0.0,276.70722934472934,0.0,287.50641229166723,0.00803125550950552
1427,82500,5,428100,0.0,111.00415268496123,22.0,0.0,276.743839031339,0.0,287.48499621103855,0.00803125550950552
1428,82800,5,428400,0.0,111.00415268496123,22.0,0.0,276.78,0.0,287.4640316932719,0.00803125550950552
1429,83100,5,428700,0.0,111.00415268496123,22.0,0.0,276.8161017628205,0.0,287.44353347469075,0.00803125550950552
1430,83400,5,429000,0.0,111.00415268496123,22.0,0.0,276.85240384615383,0.0,287.4235015552951,0.00803125550950552
1431,83700,5,429300,0.0,111.00415268496123,22.0,0.0,276.8887860576923,0.0,287.4038894065962,0.00803125550950552
1432,84000,5,429600,0.0,111.00415268496123,22.0,0.0,276.9251282051282,0.0,287.3846808659997,0.00803125550950552
1433,84300,5,429900,0.0,111.00415268496123,22.0,0.0,276.9613100961538,0.0,287.3659041304336,0.00803125550950552
1434,84600,5,430200,0.0,111.00415268496123,22.0,0.0,276.9972115384615,0.0,287.3475591998979,0.00803125550950552
1435,84900,5,430500,0.0,111.00415268496123,22.0,0.0,277.03271233974357,0.0,287.3295909497544,0.00803125550950552
1436,85200,5,430800,0.0,111.00415268496123,22.0,0.0,277.0676923076923,0.0,287.3119135765251,0.00803125550950552
1437,85500,5,431100,0.0,111.00415268496123,22.0,0.0,277.10203125,0.0,287.294601899432,0.00803125550950552
1438,85800,5,431400,0.0,111.00415268496123,22.0,0.0,277.13560897435895,0.0,287.27765591847503,0.00803125550950552
1439,86100,5,431700,0.0,111.00415268496123,22.0,0.0,277.1683052884615,0.0,287.2610490421397,0.00803125550950552
